 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   10     48.4733      8.2472    5.915189E+00
   11      0.3565     14.8079    4.764684E-02
   12     14.7983     19.6373    2.149803E+00
   13      0.2204     23.8212    3.457977E-02
   14      7.3880     27.6619    1.245007E+00
   15      0.1399     31.2937    2.520149E-02
   16      4.4828     34.7899    8.596270E-01
   17      0.0965     38.1955    1.962647E-02
   18      3.0399     41.5410    6.535936E-01
   19      0.0732     44.8482    1.658909E-02
   20      2.1898     48.1336    5.217171E-01
   21      0.0582     51.4106    1.454247E-02
   22      1.7442     54.6904    4.560952E-01
   23      0.0476     57.9828    1.300025E-02
   24      1.3733     61.2966    3.910284E-01
   25      0.0396     64.6404    1.173578E-02
   26      1.1418     68.0226    3.516517E-01
   27      0.0330     71.4517    1.054686E-02
   28      0.9953     74.9365    3.296671E-01
   29      0.0273     78.4867    9.359689E-03
   30      0.8469     82.1129    3.001986E-01
   31      0.0221     85.8270    8.090578E-03
   32      0.7153     89.6426    2.701770E-01
   33      0.0174     93.5761    6.774399E-03
   34      0.6641     97.6466    2.662743E-01
   35      0.0132    101.8782    5.446017E-03
   36      0.5832    106.3008    2.473928E-01
   37      0.0097    110.9533    4.227462E-03
   38      0.4504    115.8880    2.015282E-01
   39      0.0069    121.1781    3.167546E-03
   40      0.3940    126.9318    1.854505E-01
   41      0.0045    133.3228    2.170388E-03
   42      0.4329    140.6630    2.138224E-01
   43      0.0024    149.6361    1.213325E-03
   44      0.7085    162.6140    3.664178E-01
