 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   40      1.1243     20.6375    3.509678E-01
   41      0.0017     36.8920    5.437849E-04
   42      0.5038     48.6704    1.650354E-01
   43      0.0015     58.8224    5.029335E-04
   44      0.2837     68.1809    9.730820E-02
   45      0.0010     77.1533    3.507046E-04
   46      0.1636     86.0039    5.863627E-02
   47      0.0006     94.9498    2.196721E-04
   48      0.1408    104.2157    5.263498E-02
   49      0.0003    114.0906    1.144607E-04
   50      0.1508    125.0372    5.869793E-02
   51      0.0001    138.0179    3.969514E-05
   52      0.1757    156.3364    7.109862E-02
