 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   30      2.2247     20.1838    6.876637E-01
   31      0.0051     36.1451    1.628117E-03
   32      1.0168     47.7603    3.349066E-01
   33      0.0045     57.8110    1.527785E-03
   34      0.7340     67.1099    2.566374E-01
   35      0.0036     76.0551    1.295197E-03
   36      0.5359     84.9063    1.982355E-01
   37      0.0026     93.8788    9.881194E-04
   38      0.4000    103.1973    1.560722E-01
   39      0.0018    113.1533    7.205671E-04
   40      0.3824    124.2156    1.569559E-01
   41      0.0010    137.3623    4.205842E-04
   42      0.5981    155.9547    2.576129E-01
