 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   12     58.9332      4.6046    3.836746E+00
   13      2.9526      8.2033    2.076019E-01
   14     21.1861     10.8190    1.599971E+00
   15      2.0212     13.0577    1.631676E-01
   16     12.9518     15.0891    1.113031E+00
   17      1.3899     16.9886    1.266819E-01
   18      8.7006     18.7973    8.383280E-01
   19      0.9349     20.5400    9.494953E-02
   20      6.4770     22.2332    6.915455E-01
   21      0.6977     23.8883    7.812683E-02
   22      5.1884     25.5136    6.080076E-01
   23      0.5229     27.1153    6.399993E-02
   24      4.1895     28.6984    5.345906E-01
   25      0.4015     30.2666    5.332351E-02
   26      3.3799     31.8230    4.664904E-01
   27      0.3117     33.3702    4.464394E-02
   28      2.8066     34.9105    4.165992E-01
   29      0.2454     36.4455    3.770419E-02
   30      2.2806     37.9769    3.622780E-01
   31      0.1912     39.5062    3.136834E-02
   32      1.7352     41.0345    2.937149E-01
   33      0.1433     42.5630    2.500253E-02
   34      1.3636     44.0927    2.450186E-01
   35      0.1042     45.6246    1.926589E-02
   36      1.1743     47.1594    2.232364E-01
   37      0.0746     48.6982    1.457012E-02
   38      0.9947     50.2417    1.994554E-01
   39      0.0518     51.7906    1.065663E-02
   40      0.7152     53.3457    1.508605E-01
   41      0.0344     54.9077    7.435318E-03
   42      0.4487     56.4774    9.932030E-02
   43      0.0226     58.0555    5.120245E-03
   44      0.3119     59.6427    7.228837E-02
   45      0.0142     61.2398    3.365060E-03
   46      0.2253     62.8475    5.456412E-02
   47      0.0075     64.4666    1.855444E-03
   48      0.1224     66.0979    3.091834E-02
   49      0.0033     67.7423    8.507700E-04
   50      0.0463     69.4005    1.217770E-02
   51      0.0014     71.0735    3.755159E-04
   52      0.0172     72.7622    4.703063E-03
   53      0.0006     74.4677    1.671853E-04
   54      0.0083     76.1910    2.355958E-03
   55      0.0002     77.9331    5.781174E-05
   56      0.0032     79.6955    9.416542E-04
   57      0.0001     81.4792    2.994752E-05
   58      0.0007     83.2857    2.132784E-04
   59      0.0000     85.1165    0.000000E+00
   60      0.0001     86.9733    3.151000E-05
   61      0.0000     88.8577    0.000000E+00
   62      0.0000     90.7718    0.000000E+00
   63      0.0000     92.7176    0.000000E+00
   64      0.0000     94.6976    0.000000E+00
   65      0.0000     96.7143    0.000000E+00
   66      0.0000     98.7706    0.000000E+00
   67      0.0000    100.8698    0.000000E+00
   68      0.0000    103.0156    0.000000E+00
   69      0.0000    105.2121    0.000000E+00
   70      0.0000    107.4642    0.000000E+00
   71      0.0000    109.7772    0.000000E+00
   72      0.0000    112.1577    0.000000E+00
   73      0.0000    114.6131    0.000000E+00
   74      0.0000    117.1525    0.000000E+00
   75      0.0000    119.7865    0.000000E+00
   76      0.0000    122.5285    0.000000E+00
   77      0.0000    125.3947    0.000000E+00
   78      0.0000    128.4061    0.000000E+00
   79      0.0000    131.5901    0.000000E+00
   80      0.0000    134.9833    0.000000E+00
   81      0.0000    138.6374    0.000000E+00
   82      0.0000    142.6292    0.000000E+00
   83      0.0000    147.0815    0.000000E+00
   84      0.0000    152.2150    0.000000E+00
   85      0.0000    158.5130    0.000000E+00
   86      0.0000    167.6440    0.000000E+00
