 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   28      6.5159      8.9770    8.362659E-01
   29      0.1609     15.7994    2.137485E-02
   30      2.8840     20.6405    3.961140E-01
   31      0.1107     24.6984    1.570302E-02
   32      1.8292     28.3156    2.677131E-01
   33      0.0663     31.6470    1.000192E-02
   34      1.1883     34.7783    1.846164E-01
   35      0.0502     37.7628    8.025224E-03
   36      0.8112     40.6362    1.333355E-01
   37      0.0411     43.4239    6.940619E-03
   38      0.6282     46.1451    1.089140E-01
   39      0.0334     48.8144    5.941125E-03
   40      0.5155     51.4434    9.401752E-02
   41      0.0261     54.0420    4.877684E-03
   42      0.3947     56.6180    7.554073E-02
   43      0.0193     59.1787    3.780695E-03
   44      0.2840     61.7300    5.691195E-02
   45      0.0131     64.2776    2.684156E-03
   46      0.2055     66.8266    4.303184E-02
   47      0.0078     69.3818    1.668450E-03
   48      0.1340     71.9478    2.926656E-02
   49      0.0039     74.5293    8.693505E-04
   50      0.0664     77.1307    1.510026E-02
   51      0.0017     79.7566    3.942587E-04
   52      0.0254     82.4118    6.005071E-03
   53      0.0007     85.1013    1.686463E-04
   54      0.0103     87.8306    2.527894E-03
   55      0.0003     90.6053    7.497895E-05
   56      0.0050     93.4320    1.272165E-03
   57      0.0001     96.3178    2.589363E-05
   58      0.0019     99.2710    5.005351E-04
   59      0.0000    102.3008    0.000000E+00
   60      0.0004    105.4184    1.089784E-04
   61      0.0000    108.6367    0.000000E+00
   62      0.0001    111.9717    2.814525E-05
   63      0.0000    115.4428    0.000000E+00
   64      0.0000    119.0749    0.000000E+00
   65      0.0000    122.9000    0.000000E+00
   66      0.0000    126.9615    0.000000E+00
   67      0.0000    131.3198    0.000000E+00
   68      0.0000    136.0648    0.000000E+00
   69      0.0000    141.3402    0.000000E+00
   70      0.0000    147.4044    0.000000E+00
   71      0.0000    154.8231    0.000000E+00
   72      0.0000    165.5540    0.000000E+00
