 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    8    113.8310      5.9520    9.973936E+00
    9      4.2086     10.7511    4.121434E-01
   10     30.7264     14.3192    3.325738E+00
   11      1.7168     17.4330    2.035189E-01
   12     14.0516     20.3062    1.810602E+00
   13      0.8109     23.0324    1.128465E-01
   14      7.7730     25.6620    1.161833E+00
   15      0.3854     28.2254    6.157870E-02
   16      4.8953     30.7426    8.326267E-01
   17      0.2219     33.2278    4.002971E-02
   18      3.3082     35.6911    6.308856E-01
   19      0.1549     38.1406    3.113674E-02
   20      2.4310     40.5825    5.137193E-01
   21      0.1181     43.0220    2.617432E-02
   22      1.9077     45.4637    4.424658E-01
   23      0.0962     47.9113    2.330398E-02
   24      1.4841     50.3685    3.748145E-01
   25      0.0812     52.8386    2.134437E-02
   26      1.2315     55.3245    3.364088E-01
   27      0.0676     57.8295    1.916313E-02
   28      1.0507     60.3565    3.086816E-01
   29      0.0552     62.9086    1.678604E-02
   30      0.8617     65.4888    2.709212E-01
   31      0.0455     68.1006    1.477437E-02
   32      0.7261     70.7473    2.432579E-01
   33      0.0371     73.4328    1.281167E-02
   34      0.6524     76.1611    2.320172E-01
   35      0.0292     78.9366    1.068558E-02
   36      0.5125     81.7643    1.928297E-01
   37      0.0228     84.6497    8.813598E-03
   38      0.3741     87.5990    1.484689E-01
   39      0.0177     90.6194    7.207049E-03
   40      0.3104     93.7191    1.295877E-01
   41      0.0134     96.9078    5.732446E-03
   42      0.2783    100.1968    1.219240E-01
   43      0.0098    103.5998    4.394429E-03
   44      0.2453    107.1335    1.125239E-01
   45      0.0068    110.8186    3.189388E-03
   46      0.1986    114.6815    9.519613E-02
   47      0.0044    118.7565    2.154435E-03
   48      0.1542    123.0899    7.709269E-02
   49      0.0026    127.7467    1.326678E-03
   50      0.1441    132.8233    7.501402E-02
   51      0.0013    138.4744    6.901408E-04
   52      0.1533    144.9779    8.296378E-02
   53      0.0005    152.9429    2.757471E-04
   54      0.1833    164.4780    1.029784E-01
