 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   24      3.2502     19.7588    9.889900E-01
   25      0.0054     35.4493    1.710211E-03
   26      1.4853     46.9157    4.888502E-01
   27      0.0055     56.8756    1.878500E-03
   28      1.0742     66.1224    3.802295E-01
   29      0.0048     75.0456    1.758648E-03
   30      0.8622     83.9005    3.266056E-01
   31      0.0039     92.9003    1.525776E-03
   32      0.7480    102.2696    3.019261E-01
   33      0.0028    112.3018    1.164980E-03
   34      0.7960    123.4713    3.410734E-01
   35      0.0016    136.7702    7.054465E-04
   36      1.2108    155.6113    5.488846E-01
