 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   35      2.3906     20.4393    7.452072E-01
   36      0.0039     36.5652    1.249969E-03
   37      1.0789     48.2718    3.552665E-01
   38      0.0037     58.3790    1.250847E-03
   39      0.7692     67.7110    2.667953E-01
   40      0.0027     76.6710    9.601975E-04
   41      0.6300     85.5214    2.295781E-01
   42      0.0016     94.4786    5.971050E-04
   43      0.4828    103.7673    1.844159E-01
   44      0.0009    113.6776    3.516773E-04
   45      0.3568    124.6749    1.425535E-01
   46      0.0005    137.7285    2.041572E-04
   47      0.4253    156.1677    1.773907E-01
