 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   25      5.2767     21.8809    1.774579E+00
   26      0.0061     39.4389    2.131909E-03
   27      2.3528     52.3629    8.533174E-01
   28      0.0061     63.7029    2.292807E-03
   29      1.6334     74.3710    6.354881E-01
   30      0.0050     84.8477    2.011235E-03
   31      1.3724     95.4968    5.701434E-01
   32      0.0037    106.7005    1.585908E-03
   33      1.3286    119.0082    5.869917E-01
   34      0.0022    133.5105    1.001001E-03
   35      1.9866    153.8999    9.301043E-01
