 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   11     49.4144      8.9056    6.701730E+00
   12      0.1819     15.9542    2.681503E-02
   13     19.6678     21.1222    3.131303E+00
   14      0.1792     25.5857    3.064373E-02
   15     11.7780     29.6733    2.152974E+00
   16      0.1574     33.5319    3.062840E-02
   17      7.8865     37.2417    1.627638E+00
   18      0.1347     40.8526    2.938833E-02
   19      5.5780     44.3981    1.282770E+00
   20      0.1121     47.9027    2.710161E-02
   21      4.1316     51.3852    1.047592E+00
   22      0.0906     54.8607    2.404066E-02
   23      3.1116     58.3421    8.623572E-01
   24      0.0721     61.8410    2.083229E-02
   25      2.4432     65.3680    7.347419E-01
   26      0.0575     68.9334    1.797005E-02
   27      1.9463     72.5477    6.312161E-01
   28      0.0454     76.2217    1.525936E-02
   29      1.5796     79.9671    5.495469E-01
   30      0.0353     83.7967    1.269726E-02
   31      1.3502     87.7251    5.015847E-01
   32      0.0271     91.7692    1.038695E-02
   33      1.1616     95.9492    4.589200E-01
   34      0.0203    100.2896    8.259442E-03
   35      1.0248    104.8214    4.290452E-01
   36      0.0148    109.5844    6.370744E-03
   37      0.9613    114.6320    4.251340E-01
   38      0.0102    120.0389    4.631232E-03
   39      0.9635    125.9156    4.488326E-01
   40      0.0064    132.4387    3.056825E-03
   41      1.0859    139.9262    5.314636E-01
   42      0.0032    149.0745    1.603890E-03
   43      1.7017    162.2999    8.729871E-01
