 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    1    428.0344      5.7392    4.662729E+01
    2      0.2502     12.8678    4.542527E-02
    3     75.9870     19.1373    1.931424E+01
    4      0.1477     25.2394    4.826844E-02
    5     34.1092     31.3195    1.362399E+01
    6      0.0938     37.4410    4.427784E-02
    7     20.3742     43.6452    1.109717E+01
    8      0.0613     49.9673    3.783987E-02
    9     13.6572     56.4427    9.422269E+00
   10      0.0415     63.1108    3.164518E-02
   11      9.8822     70.0187    8.253188E+00
   12      0.0289     77.2259    2.623482E-02
   13      7.6296     84.8103    7.480072E+00
   14      0.0202     92.8804    2.127108E-02
   15      6.2947    101.5959    7.085606E+00
   16      0.0134    111.2116    1.605680E-02
   17      5.9308    122.1860    7.537400E+00
   18      0.0075    135.5267    1.007635E-02
   19      8.5056    154.7606    1.204508E+01
