 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    4    395.0874      7.4488    4.704650E+01
    5      3.8130     13.9815    5.549465E-01
    6     80.2395     19.1000    1.380140E+01
    7      1.1414     23.7535    2.265274E-01
    8     29.3209     28.1898    6.595047E+00
    9      0.3884     32.5150    9.763926E-02
   10     13.5581     36.7861    3.767123E+00
   11      0.1679     41.0389    5.109403E-02
   12      7.2769     45.2984    2.407011E+00
   13      0.0871     49.5843    3.111527E-02
   14      4.4297     53.9136    1.699667E+00
   15      0.0517     58.3020    2.120527E-02
   16      2.9612     62.7648    1.292925E+00
   17      0.0342     67.3186    1.583747E-02
   18      2.2197     71.9810    1.086645E+00
   19      0.0246     76.7723    1.269379E-02
   20      1.7229     81.7164    9.346211E-01
   21      0.0185     86.8422    1.052524E-02
   22      1.4853     92.1856    8.843381E-01
   23      0.0141     97.7932    8.768163E-03
   24      1.3261    103.7270    8.597338E-01
   25      0.0105    110.0739    7.085184E-03
   26      1.2399    116.9624    8.694692E-01
   27      0.0074    124.5981    5.385004E-03
   28      1.3691    133.3510    1.032528E+00
   29      0.0043    144.0326    3.356697E-03
   30      2.2402    159.4676    1.808041E+00
