 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    1   1577.3860      1.2457    3.761236E+01
    2     31.9522      2.7857    1.269820E+00
    3    332.1746      4.1324    1.848144E+01
    4     21.1357      5.4319    1.511926E+00
    5    150.8952      6.7122    1.319288E+01
    6     16.7623      7.9829    1.732002E+00
    7     83.6202      9.2484    9.969510E+00
    8     13.3642     10.5112    1.805773E+00
    9     46.5769     11.7727    7.033890E+00
   10     11.9016     13.0336    1.986534E+00
   11     31.7506     14.2948    5.804317E+00
   12      9.9317     15.5567    1.973490E+00
   13     22.2419     16.8196    4.773171E+00
   14      8.1761     18.0840    1.884584E+00
   15     16.3203     19.3500    4.021251E+00
   16      6.5843     20.6180    1.727010E+00
   17     12.3263     21.8882    3.429037E+00
   18      5.1115     23.1608    1.503216E+00
   19      8.7721     24.4361    2.719190E+00
   20      4.0241     25.7143    1.311366E+00
   21      6.5940     26.9955    2.253662E+00
   22      3.1954     28.2800    1.142902E+00
   23      4.6937     29.5680    1.753414E+00
   24      2.5775     30.8597    1.003844E+00
   25      3.5372     32.1553    1.433842E+00
   26      2.1027     33.4551    8.857773E-01
   27      2.8334     34.7592    1.238631E+00
   28      1.7040     36.0679    7.719974E-01
   29      2.3132     37.3814    1.084767E+00
   30      1.4332     38.7000    6.948771E-01
   31      1.9196     40.0239    9.612197E-01
   32      1.2157     41.3533    6.280745E-01
   33      1.3956     42.6885    7.432025E-01
   34      0.8231     44.0298    4.514120E-01
   35      0.8302     45.3774    4.685031E-01
   36      0.3420     46.7316    1.984359E-01
   37      0.5740     48.0927    3.421720E-01
   38      0.0968     49.4611    5.924306E-02
   39      0.5595     50.8370    3.513165E-01
   40      0.0737     52.2207    4.744865E-02
   41      0.4441     53.6127    2.929748E-01
   42      0.0600     55.0133    4.053606E-02
   43      0.2465     56.4228    1.704541E-01
   44      0.0248     57.8416    1.754337E-02
   45      0.1133     59.2702    8.194881E-02
   46      0.0103     60.7090    7.613626E-03
   47      0.0572     62.1584    4.319078E-02
   48      0.0075     63.6189    5.782350E-03
   49      0.0361     65.0911    2.840624E-02
   50      0.0040     66.5754    3.211092E-03
   51      0.0202     68.0724    1.653712E-02
   52      0.0013     69.5828    1.084936E-03
   53      0.0080     71.1071    6.803700E-03
   54      0.0004     72.6460    3.465436E-04
   55      0.0027     74.2002    2.382090E-03
   56      0.0001     75.7706    8.981519E-05
   57      0.0010     77.3579    9.140484E-04
   58      0.0000     78.9629    0.000000E+00
   59      0.0004     80.5867    3.783366E-04
   60      0.0000     82.2302    0.000000E+00
   61      0.0001     83.8946    9.776344E-05
   62      0.0000     85.5810    0.000000E+00
   63      0.0000     87.2906    0.000000E+00
   64      0.0000     89.0249    0.000000E+00
   65      0.0000     90.7855    0.000000E+00
   66      0.0000     92.5738    0.000000E+00
   67      0.0000     94.3919    0.000000E+00
   68      0.0000     96.2416    0.000000E+00
   69      0.0000     98.1253    0.000000E+00
   70      0.0000    100.0453    0.000000E+00
   71      0.0000    102.0045    0.000000E+00
   72      0.0000    104.0060    0.000000E+00
   73      0.0000    106.0532    0.000000E+00
   74      0.0000    108.1503    0.000000E+00
   75      0.0000    110.3017    0.000000E+00
   76      0.0000    112.5127    0.000000E+00
   77      0.0000    114.7895    0.000000E+00
   78      0.0000    117.1394    0.000000E+00
   79      0.0000    119.5709    0.000000E+00
   80      0.0000    122.0944    0.000000E+00
   81      0.0000    124.7227    0.000000E+00
   82      0.0000    127.4715    0.000000E+00
   83      0.0000    130.3610    0.000000E+00
   84      0.0000    133.4174    0.000000E+00
   85      0.0000    136.6762    0.000000E+00
   86      0.0000    140.1871    0.000000E+00
   87      0.0000    144.0242    0.000000E+00
   88      0.0000    148.3056    0.000000E+00
   89      0.0000    153.2442    0.000000E+00
   90      0.0000    159.3052    0.000000E+00
   91      0.0000    168.0953    0.000000E+00
