 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   17     31.2509      7.6472    3.421607E+00
   18      1.5347     13.5446    1.776335E-01
   19     13.2942     17.7832    1.621909E+00
   20      0.8487     21.3776    1.088523E-01
   21      7.8608     24.6150    1.057389E+00
   22      0.5700     27.6246    8.023926E-02
   23      5.1245     30.4771    7.534404E-01
   24      0.4375     33.2164    6.706156E-02
   25      3.7570     35.8716    5.993920E-01
   26      0.3459     38.4634    5.734902E-02
   27      2.7892     41.0071    4.798902E-01
   28      0.2599     43.5145    4.634263E-02
   29      2.1169     45.9951    3.907076E-01
   30      0.1836     48.4564    3.503499E-02
   31      1.6320     50.9050    3.216327E-01
   32      0.1271     53.3464    2.584392E-02
   33      1.2667     55.7855    2.654900E-01
   34      0.0866     58.2268    1.869246E-02
   35      1.0200     60.6744    2.265469E-01
   36      0.0566     63.1320    1.292525E-02
   37      0.8604     65.6035    2.018651E-01
   38      0.0382     68.0925    9.201394E-03
   39      0.7430     70.6025    1.836181E-01
   40      0.0272     73.1373    6.892130E-03
   41      0.5835     75.7006    1.515020E-01
   42      0.0182     78.2966    4.839381E-03
   43      0.3819     80.9294    1.039366E-01
   44      0.0113     83.6035    3.146067E-03
   45      0.2407     86.3241    6.851995E-02
   46      0.0069     89.0967    2.007389E-03
   47      0.1695     91.9274    5.037242E-02
   48      0.0042     94.8232    1.274443E-03
   49      0.1086     97.7922    3.363292E-02
   50      0.0024    100.8438    7.582845E-04
   51      0.0620    103.9889    1.997692E-02
   52      0.0014    107.2407    4.598507E-04
   53      0.0418    110.6152    1.399135E-02
   54      0.0006    114.1323    2.045866E-04
   55      0.0275    117.8171    9.548941E-03
   56      0.0002    121.7024    7.069814E-05
   57      0.0126    125.8323    4.532814E-03
   58      0.0001    130.2687    3.660036E-05
   59      0.0043    135.1035    1.600718E-03
   60      0.0000    140.4838    0.000000E+00
   61      0.0018    146.6738    6.925915E-04
   62      0.0000    154.2527    0.000000E+00
   63      0.0012    165.2246    4.767432E-04
