 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    4    484.5202      5.9044    4.557035E+01
    5      7.3617     11.0689    8.462501E-01
    6     97.7886     15.1074    1.328494E+01
    7      2.2266     18.7693    3.490289E-01
    8     35.5530     22.2493    6.316160E+00
    9      0.7756     25.6297    1.539995E-01
   10     16.3142     28.9536    3.580247E+00
   11      0.3404     32.2469    8.181733E-02
   12      8.6810     35.5270    2.267972E+00
   13      0.1772     38.8065    4.999832E-02
   14      5.1989     42.0952    1.575569E+00
   15      0.1077     45.4012    3.489035E-02
   16      3.4215     48.7319    1.179936E+00
   17      0.0726     52.0938    2.655416E-02
   18      2.4869     55.4937    9.615856E-01
   19      0.0532     58.9380    2.168224E-02
   20      1.8665     62.4338    7.997233E-01
   21      0.0416     65.9885    1.869346E-02
   22      1.5479     69.6100    7.279195E-01
   23      0.0334     73.3073    1.640485E-02
   24      1.2749     77.0908    6.528300E-01
   25      0.0272     80.9720    1.449663E-02
   26      1.0831     84.9648    5.998910E-01
   27      0.0220     89.0857    1.264484E-02
   28      0.9822     93.3544    5.850631E-01
   29      0.0174     97.7956    1.072826E-02
   30      0.8876    102.4407    5.658158E-01
   31      0.0133    107.3301    8.756290E-03
   32      0.7983    112.5187    5.422598E-01
   33      0.0098    118.0831    6.861654E-03
   34      0.8059    124.1373    5.811098E-01
   35      0.0065    130.8639    4.822804E-03
   36      0.8819    138.5913    6.727754E-01
   37      0.0036    148.0398    2.821576E-03
   38      1.2114    161.7102    9.747791E-01
