 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    5    208.8211      3.4698    1.150293E+01
    6      8.0958      6.4025    5.270411E-01
    7     80.0618      8.6500    6.013924E+00
    8      5.7199     10.6564    4.869436E-01
    9     46.1668     12.5390    4.392631E+00
   10      3.9593     14.3479    4.163696E-01
   11     29.0977     16.1090    3.351412E+00
   12      2.8435     17.8377    3.559874E-01
   13     19.7099     19.5437    2.664953E+00
   14      2.1141     21.2336    3.070187E-01
   15     13.8538     22.9122    2.150661E+00
   16      1.6211     24.5830    2.678953E-01
   17      9.7152     26.2488    1.702790E+00
   18      1.3177     27.9116    2.441516E-01
   19      6.8729     29.5732    1.342289E+00
   20      1.0634     31.2350    2.183342E-01
   21      5.0951     32.8985    1.097141E+00
   22      0.8029     34.5645    1.809320E-01
   23      4.0136     36.2343    9.446551E-01
   24      0.5996     37.9086    1.471293E-01
   25      2.9076     39.5883    7.425850E-01
   26      0.4443     41.2742    1.179216E-01
   27      2.2236     42.9672    6.124360E-01
   28      0.3178     44.6679    9.071312E-02
   29      1.8773     46.3771    5.546602E-01
   30      0.2310     48.0955    7.056399E-02
   31      1.4557     49.8239    4.592549E-01
   32      0.1719     51.5631    5.595393E-02
   33      1.1072     53.3138    3.714858E-01
   34      0.1203     55.0768    4.156771E-02
   35      0.9047     56.8529    3.216653E-01
   36      0.0800     58.6431    2.924517E-02
   37      0.7939     60.4481    2.981731E-01
   38      0.0563     62.2689    2.170903E-02
   39      0.6902     64.1066    2.730508E-01
   40      0.0404     65.9621    1.638731E-02
   41      0.5046     67.8367    2.097330E-01
   42      0.0270     69.7313    1.149275E-02
   43      0.3132     71.6475    1.364528E-01
   44      0.0172     73.5864    7.665841E-03
   45      0.2053     75.5496    9.355601E-02
   46      0.0107     77.5387    4.983197E-03
   47      0.1346     79.5554    6.403391E-02
   48      0.0064     81.6016    3.108802E-03
   49      0.0738     83.6794    3.658751E-02
   50      0.0038     85.7910    1.921969E-03
   51      0.0441     87.9390    2.274663E-02
   52      0.0021     90.1262    1.104206E-03
   53      0.0305     92.3556    1.634274E-02
   54      0.0009     94.6308    4.912588E-04
   55      0.0156     96.9557    8.671394E-03
   56      0.0003     99.3347    1.697622E-04
   57      0.0053    101.7731    3.052214E-03
   58      0.0001    104.2768    5.859050E-05
   59      0.0017    106.8525    1.013065E-03
   60      0.0000    109.5084    0.000000E+00
   61      0.0007    112.2542    4.311660E-04
   62      0.0000    115.1014    0.000000E+00
   63      0.0002    118.0641    1.271965E-04
   64      0.0000    121.1602    0.000000E+00
   65      0.0000    124.4119    0.000000E+00
   66      0.0000    127.8487    0.000000E+00
   67      0.0000    131.5102    0.000000E+00
   68      0.0000    135.4519    0.000000E+00
   69      0.0000    139.7563    0.000000E+00
   70      0.0000    144.5558    0.000000E+00
   71      0.0000    150.0878    0.000000E+00
   72      0.0000    156.8727    0.000000E+00
   73      0.0000    166.7084    0.000000E+00
