 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   15     14.9095     20.7048    4.787803E+00
   16      0.0114     37.5450    3.896999E-03
   17      6.4319     50.1017    2.331948E+00
   18      0.0116     61.2447    4.446018E-03
   19      4.2847     71.8320    1.730998E+00
   20      0.0096     82.3206    4.077243E-03
   21      3.3752     93.0640    1.503417E+00
   22      0.0070    104.4446    3.263038E-03
   23      3.1072    117.0227    1.512790E+00
   24      0.0041    131.9247    2.081093E-03
   25      4.4661    152.9829    2.359447E+00
