 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   14     29.0501      6.7480    2.616130E+00
   15      3.4031     11.9920    3.276047E-01
   16      9.7211     15.7854    9.961920E-01
   17      1.9159     19.0199    2.082354E-01
   18      5.5880     21.9470    6.420544E-01
   19      1.2690     24.6790    1.536880E-01
   20      3.7631     27.2772    4.791189E-01
   21      0.8713     29.7792    1.163456E-01
   22      2.5937     32.2102    3.624482E-01
   23      0.5636     34.5878    8.225884E-02
   24      2.0282     36.9249    3.086175E-01
   25      0.3229     39.2315    5.113897E-02
   26      1.6120     41.5155    2.653106E-01
   27      0.1698     43.7831    2.900107E-02
   28      1.2024     46.0399    2.128323E-01
   29      0.0967     48.2902    1.771708E-02
   30      0.9362     50.5380    1.773422E-01
   31      0.0690     52.7869    1.349905E-02
   32      0.8224     55.0401    1.660008E-01
   33      0.0562     57.3006    1.169297E-02
   34      0.6836     59.5712    1.464755E-01
   35      0.0455     61.8547    1.003191E-02
   36      0.4998     64.1537    1.133008E-01
   37      0.0361     66.4709    8.407796E-03
   38      0.3829     68.8090    9.155663E-02
   39      0.0284     71.1708    6.967214E-03
   40      0.3227     73.5591    8.117040E-02
   41      0.0217     75.9771    5.593087E-03
   42      0.2773     78.4279    7.319519E-02
   43      0.0158     80.9151    4.268645E-03
   44      0.2193     83.4423    6.060973E-02
   45      0.0110     86.0139    3.108478E-03
   46      0.1550     88.6343    4.476395E-02
   47      0.0075     91.3088    2.212578E-03
   48      0.1214     94.0432    3.656825E-02
   49      0.0046     96.8441    1.414187E-03
   50      0.1062     99.7194    3.330885E-02
   51      0.0024    102.6779    7.676481E-04
   52      0.0736    105.7303    2.399832E-02
   53      0.0010    108.8894    3.322749E-04
   54      0.0367    112.1707    1.242242E-02
   55      0.0004    115.5937    1.378785E-04
   56      0.0166    119.1829    5.825058E-03
   57      0.0002    122.9703    7.142357E-05
   58      0.0082    126.9991    2.979294E-03
   59      0.0000    131.3299    0.000000E+00
   60      0.0034    136.0526    1.277550E-03
   61      0.0000    141.3114    0.000000E+00
   62      0.0010    147.3653    3.881716E-04
   63      0.0000    154.7815    0.000000E+00
   64      0.0003    165.5225    1.201779E-04
