 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    5    213.9619      3.2912    1.118239E+01
    6      9.9875      6.0724    6.168870E-01
    7     85.8665      8.2037    6.119564E+00
    8      6.4611     10.1060    5.218682E-01
    9     47.4536     11.8908    4.283790E+00
   10      5.3811     13.6053    5.369030E-01
   11     30.1754     15.2742    3.297512E+00
   12      4.1471     16.9120    4.925950E-01
   13     21.5576     18.5279    2.765474E+00
   14      3.1368     20.1282    4.322055E-01
   15     14.9359     21.7173    2.199878E+00
   16      2.4447     23.2986    3.833054E-01
   17     10.9407     24.8745    1.819360E+00
   18      1.7970     26.4471    3.159041E-01
   19      8.1676     28.0179    1.513438E+00
   20      1.3531     29.5884    2.635841E-01
   21      6.0526     31.1596    1.236562E+00
   22      1.0896     32.7326    2.329620E-01
   23      4.5946     34.3083    1.026009E+00
   24      0.8519     35.8875    1.983308E-01
   25      3.4771     37.4709    8.425444E-01
   26      0.6372     39.0592    1.604564E-01
   27      2.6233     40.6532    6.855136E-01
   28      0.4619     42.2533    1.250916E-01
   29      1.9385     43.8603    5.434045E-01
   30      0.3094     45.4748    8.967174E-02
   31      1.5103     47.0974    4.520737E-01
   32      0.2021     48.7288    6.241445E-02
   33      1.2559     50.3694    3.997931E-01
   34      0.1485     52.0201    4.868341E-02
   35      0.9950     53.6813    3.356502E-01
   36      0.1148     55.3539    3.981715E-02
   37      0.7894     57.0385    2.812962E-01
   38      0.0781     58.7359    2.857243E-02
   39      0.6359     60.4467    2.386829E-01
   40      0.0457     62.1718    1.758760E-02
   41      0.4481     63.9121    1.767089E-01
   42      0.0271     65.6684    1.094444E-02
   43      0.2860     67.4416    1.182199E-01
   44      0.0175     69.2327    7.400030E-03
   45      0.1913     71.0429    8.271072E-02
   46      0.0109     72.8732    4.816315E-03
   47      0.1149     74.7249    5.186198E-02
   48      0.0066     76.5993    3.041733E-03
   49      0.0600     78.4978    2.822227E-02
   50      0.0039     80.4219    1.871507E-03
   51      0.0388     82.3734    1.898779E-02
   52      0.0020     84.3540    9.977569E-04
   53      0.0254     86.3657    1.291287E-02
   54      0.0008     88.4109    4.143067E-04
   55      0.0112     90.4918    5.906721E-03
   56      0.0003     92.6113    1.610665E-04
   57      0.0035     94.7723    1.912367E-03
   58      0.0001     96.9782    5.558931E-05
   59      0.0012     99.2330    6.784747E-04
   60      0.0000    101.5408    0.000000E+00
   61      0.0005    103.9068    2.922002E-04
   62      0.0000    106.3367    0.000000E+00
   63      0.0001    108.8371    6.034054E-05
   64      0.0000    111.4160    0.000000E+00
   65      0.0000    114.0828    0.000000E+00
   66      0.0000    116.8486    0.000000E+00
   67      0.0000    119.7274    0.000000E+00
   68      0.0000    122.7363    0.000000E+00
   69      0.0000    125.8972    0.000000E+00
   70      0.0000    129.2387    0.000000E+00
   71      0.0000    132.7994    0.000000E+00
   72      0.0000    136.6333    0.000000E+00
   73      0.0000    140.8208    0.000000E+00
   74      0.0000    145.4908    0.000000E+00
   75      0.0000    150.8746    0.000000E+00
   76      0.0000    157.4789    0.000000E+00
   77      0.0000    167.0537    0.000000E+00
