 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   38      1.4561     15.5614    3.382116E-01
   39      0.0034     27.5424    8.102379E-04
   40      0.6523     36.0962    1.593819E-01
   41      0.0034     43.3293    8.512626E-04
   42      0.4279     49.8456    1.097154E-01
   43      0.0027     55.9226    7.085811E-04
   44      0.3025     61.7183    8.121232E-02
   45      0.0020     67.3353    5.490071E-04
   46      0.2436     72.8484    6.833871E-02
   47      0.0014     78.3169    4.011975E-04
   48      0.2069     83.7924    6.053949E-02
   49      0.0009     89.3241    2.687721E-04
   50      0.1465     94.9625    4.463397E-02
   51      0.0005    100.7644    1.553509E-04
   52      0.0783    106.7983    2.480034E-02
   53      0.0002    113.1538    6.455358E-05
   54      0.0357    119.9580    1.173819E-02
   55      0.0001    127.4087    3.348340E-05
   56      0.0185    135.8561    6.306040E-03
   57      0.0000    146.0633    0.000000E+00
   58      0.0142    160.6796    5.011650E-03
