 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   18      7.1152     14.9632    1.609438E+00
   19      0.0166     26.7153    3.957840E-03
   20      2.8988     35.2564    7.265870E-01
   21      0.0160     42.6023    4.206046E-03
   22      1.9410     49.3279    5.339783E-01
   23      0.0144     55.6981    4.137575E-03
   24      1.4202     61.8654    4.254330E-01
   25      0.0125     67.9323    3.897317E-03
   26      1.1333     73.9768    3.672031E-01
   27      0.0105     80.0658    3.530511E-03
   28      0.9882     86.2632    3.443541E-01
   29      0.0085     92.6368    3.065889E-03
   30      0.8781     99.2658    3.274608E-01
   31      0.0064    106.2518    2.464938E-03
   32      0.8043    113.7370    3.196075E-01
   33      0.0045    121.9413    1.843202E-03
   34      0.8839    131.2538    3.728531E-01
   35      0.0026    142.5209    1.128541E-03
   36      1.4072    158.6838    6.280066E-01
