 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   24      8.1690      9.6166    1.143929E+00
   25      0.2699     16.9688    3.933754E-02
   26      3.7334     22.2107    5.654764E-01
   27      0.1920     26.6252    3.017853E-02
   28      2.4483     30.5782    3.988170E-01
   29      0.1292     34.2353    2.178455E-02
   30      1.6174     37.6879    2.819560E-01
   31      0.0806     40.9928    1.451141E-02
   32      1.1640     44.1883    2.162223E-01
   33      0.0505     47.3020    9.669417E-03
   34      0.8243     50.3545    1.625431E-01
   35      0.0348     53.3620    7.061089E-03
   36      0.5532     56.3374    1.154089E-01
   37      0.0267     59.2919    5.722775E-03
   38      0.4189     62.2348    9.217968E-02
   39      0.0211     65.1747    4.763692E-03
   40      0.3458     68.1191    8.004683E-02
   41      0.0159     71.0753    3.771459E-03
   42      0.2903     74.0504    7.051802E-02
   43      0.0113     77.0513    2.809518E-03
   44      0.2274     80.0850    5.783818E-02
   45      0.0078     83.1589    2.028477E-03
   46      0.1583     86.2809    4.207247E-02
   47      0.0054     89.4594    1.466059E-03
   48      0.1222     92.7039    3.387483E-02
   49      0.0034     96.0251    9.619406E-04
   50      0.1040     99.4352    3.001849E-02
   51      0.0017    102.9487    5.004034E-04
   52      0.0697    106.5831    2.091492E-02
   53      0.0007    110.3597    2.140503E-04
   54      0.0342    114.3052    1.065336E-02
   55      0.0003    118.4546    9.516524E-05
   56      0.0159    122.8545    5.134636E-03
   57      0.0001    127.5700    3.286487E-05
   58      0.0082    132.6980    2.741788E-03
   59      0.0000    138.3929    0.000000E+00
   60      0.0037    144.9327    1.279444E-03
   61      0.0000    152.9260    0.000000E+00
   62      0.0016    164.4806    5.715630E-04
