 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   18     16.8768      7.7731    1.761125E+00
   19      1.6978     13.7545    1.867452E-01
   20      6.4281     18.0457    7.433011E-01
   21      1.0371     21.6786    1.257730E-01
   22      4.0351     24.9461    5.121122E-01
   23      0.7031     27.9796    9.319943E-02
   24      2.8185     30.8516    3.895044E-01
   25      0.4594     33.6068    6.607839E-02
   26      2.0295     36.2748    3.033634E-01
   27      0.2764     38.8770    4.287450E-02
   28      1.5110     41.4291    2.429056E-01
   29      0.1539     43.9430    2.560878E-02
   30      1.1004     46.4284    1.893122E-01
   31      0.0868     48.8933    1.542263E-02
   32      0.8741     51.3441    1.602407E-01
   33      0.0563     53.7866    1.063853E-02
   34      0.7098     56.2258    1.381285E-01
   35      0.0430     58.6663    8.610435E-03
   36      0.5207     61.1121    1.072034E-01
   37      0.0345     63.5672    7.297576E-03
   38      0.3964     66.0355    8.608404E-02
   39      0.0268     68.5204    5.971180E-03
   40      0.3327     71.0258    7.600394E-02
   41      0.0204     73.5553    4.775365E-03
   42      0.2819     76.1129    6.757908E-02
   43      0.0151     78.7024    3.705054E-03
   44      0.2161     81.3281    5.424292E-02
   45      0.0105     83.9947    2.694815E-03
   46      0.1506     86.7072    3.950083E-02
   47      0.0069     89.4711    1.848719E-03
   48      0.1208     92.2925    3.304737E-02
   49      0.0042     95.1786    1.172689E-03
   50      0.1052     98.1372    2.996646E-02
   51      0.0021    101.1778    6.100351E-04
   52      0.0704    104.3113    2.084780E-02
   53      0.0009    107.5508    2.715968E-04
   54      0.0341    110.9123    1.048285E-02
   55      0.0004    114.4155    1.252222E-04
   56      0.0154    118.0855    4.907920E-03
   57      0.0001    121.9550    3.243367E-05
   58      0.0076    126.0679    2.507828E-03
   59      0.0000    130.4857    0.000000E+00
   60      0.0031    135.3000    1.057902E-03
   61      0.0000    140.6571    0.000000E+00
   62      0.0009    146.8203    3.172859E-04
   63      0.0000    154.3661    0.000000E+00
   64      0.0003    165.2894    1.091464E-04
