 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   26      6.6377      8.8276    8.335322E-01
   27      0.1277     15.5483    1.664112E-02
   28      2.7675     20.3248    3.737587E-01
   29      0.0844     24.3345    1.179841E-02
   30      1.7352     27.9134    2.507889E-01
   31      0.0692     31.2138    1.032941E-02
   32      1.2493     34.3195    1.924017E-01
   33      0.0585     37.2827    9.286660E-03
   34      0.9314     40.1383    1.522699E-01
   35      0.0475     42.9114    7.990627E-03
   36      0.6966     45.6205    1.204856E-01
   37      0.0366     48.2799    6.503861E-03
   38      0.5400     50.9012    9.851750E-02
   39      0.0266     53.4938    4.978948E-03
   40      0.4370     56.0656    8.386782E-02
   41      0.0178     58.6235    3.500475E-03
   42      0.3458     61.1734    6.964225E-02
   43      0.0107     63.7209    2.205626E-03
   44      0.2769     66.2710    5.839045E-02
   45      0.0065     68.8284    1.401469E-03
   46      0.2491     71.3978    5.488903E-02
   47      0.0045     73.9836    1.012896E-03
   48      0.2101     76.5902    4.828660E-02
   49      0.0028     79.2224    6.567833E-04
   50      0.1319     81.8847    3.156422E-02
   51      0.0013     84.5823    3.172557E-04
   52      0.0600     87.3205    1.492689E-02
   53      0.0006     90.1050    1.521122E-04
   54      0.0239     92.9424    6.172389E-03
   55      0.0002     95.8399    5.259953E-05
   56      0.0102     98.8055    2.730911E-03
   57      0.0001    101.8489    2.724750E-05
   58      0.0038    104.9809    1.053412E-03
   59      0.0000    108.2148    0.000000E+00
   60      0.0010    111.5664    2.866911E-04
   61      0.0000    115.0554    0.000000E+00
   62      0.0002    118.7068    5.923370E-05
   63      0.0000    122.5528    0.000000E+00
   64      0.0000    126.6370    0.000000E+00
   65      0.0000    131.0202    0.000000E+00
   66      0.0000    135.7929    0.000000E+00
   67      0.0000    141.0997    0.000000E+00
   68      0.0000    147.2007    0.000000E+00
   69      0.0000    154.6651    0.000000E+00
   70      0.0000    165.4635    0.000000E+00
