 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    1    980.5817      2.3880    4.468774E+01
    2      3.4345      5.3422    2.608656E-01
    3    171.0879      7.9275    1.819285E+01
    4      1.9316     10.4249    2.640846E-01
    5     75.1218     12.8888    1.255284E+01
    6      1.2094     15.3387    2.388343E-01
    7     43.6887     17.7838    9.955057E+00
    8      0.8371     20.2295    2.161771E-01
    9     27.6751     22.6795    7.987781E+00
   10      0.6406     25.1363    2.043570E-01
   11     18.8295     27.6021    6.578850E+00
   12      0.4818     30.0790    1.829743E-01
   13     13.2408     32.5688    5.430769E+00
   14      0.3595     35.0732    1.583727E-01
   15      9.5131     37.5939    4.479888E+00
   16      0.2813     40.1328    1.410156E-01
   17      6.9732     42.6917    3.707520E+00
   18      0.2276     45.2725    1.279256E-01
   19      5.2025     47.8772    3.082195E+00
   20      0.1834     50.5081    1.142264E-01
   21      3.9815     53.1674    2.600750E+00
   22      0.1449     55.8576    9.905223E-02
   23      3.0579     58.5814    2.183255E+00
   24      0.1137     61.3418    8.463303E-02
   25      2.4304     64.1420    1.882918E+00
   26      0.0896     66.9855    7.213852E-02
   27      1.9416     69.8763    1.622205E+00
   28      0.0703     72.8188    6.087144E-02
   29      1.5775     75.8179    1.413855E+00
   30      0.0549     78.8793    5.087279E-02
   31      1.3404     82.0095    1.282798E+00
   32      0.0425     85.2156    4.196485E-02
   33      1.1347     88.5065    1.154886E+00
   34      0.0324     91.8920    3.396077E-02
   35      0.9774     95.3841    1.054178E+00
   36      0.0243     98.9972    2.694713E-02
   37      0.8804    102.7488    1.003055E+00
   38      0.0177    106.6609    2.070367E-02
   39      0.8216    110.7612    9.859863E-01
   40      0.0121    115.0861    1.488860E-02
   41      0.7967    119.6844    1.004515E+00
   42      0.0076    124.6249    9.813318E-03
   43      0.7407    130.0099    9.789150E-01
   44      0.0042    136.0029    5.678357E-03
   45      0.6282    142.8985    8.684058E-01
   46      0.0019    151.3420    2.684231E-03
   47      0.7380    163.5701    1.065034E+00
