 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    2   3117.8355      2.7482    1.469029E+02
    3     83.9475      5.4991    5.537491E+00
    4    376.7779      7.7802    3.195473E+01
    5     27.8046      9.9228    2.882150E+00
    6    116.7699     12.0031    1.430479E+01
    7      9.7753     14.0507    1.381747E+00
    8     46.3668     16.0801    7.427853E+00
    9      4.1697     18.0995    7.465616E-01
   10     22.3249     20.1139    4.417902E+00
   11      2.1480     22.1268    4.655532E-01
   12     12.2806     24.1407    2.893123E+00
   13      1.2953     26.1577    3.295652E-01
   14      7.3628     28.1794    2.012094E+00
   15      0.8426     30.2071    2.461446E-01
   16      4.7716     32.2422    1.483834E+00
   17      0.5320     34.2858    1.754635E-01
   18      3.1930     36.3391    1.113289E+00
   19      0.3194     38.4031    1.173834E-01
   20      2.4014     40.4789    9.278026E-01
   21      0.1946     42.5676    7.885305E-02
   22      1.8791     44.6704    7.968373E-01
   23      0.1323     46.7883    5.859559E-02
   24      1.4686     48.9226    6.781204E-01
   25      0.1033     51.0745    4.964525E-02
   26      1.2433     53.2454    6.209534E-01
   27      0.0872     55.4365    4.519459E-02
   28      1.0596     57.6494    5.691465E-01
   29      0.0732     59.8857    4.069774E-02
   30      0.8575     62.1470    4.929140E-01
   31      0.0599     64.4353    3.556105E-02
   32      0.7325     66.7523    4.486712E-01
   33      0.0485     69.1004    3.062131E-02
   34      0.6528     71.4818    4.244597E-01
   35      0.0384     73.8991    2.569193E-02
   36      0.4998     76.3551    3.438162E-01
   37      0.0302     78.8531    2.134398E-02
   38      0.3684     81.3964    2.673115E-01
   39      0.0236     83.9891    1.756897E-02
   40      0.3083     86.6355    2.353238E-01
   41      0.0181     89.3407    1.415676E-02
   42      0.2728     92.1103    2.185096E-01
   43      0.0133     94.9511    1.090381E-02
   44      0.2327     97.8708    1.951613E-01
   45      0.0093    100.8783    7.975016E-03
   46      0.1780    103.9844    1.559948E-01
   47      0.0062    107.2021    5.550378E-03
   48      0.1335    110.5472    1.220282E-01
   49      0.0039    114.0394    3.638371E-03
   50      0.1196    117.7039    1.138308E-01
   51      0.0021    121.5734    2.038280E-03
   52      0.1047    125.6921    1.035961E-01
   53      0.0009    130.1222    9.074726E-04
   54      0.0694    134.9557    7.128419E-02
   55      0.0003    140.3405    3.137989E-04
   56      0.0391    146.5423    4.163537E-02
   57      0.0001    154.1430    1.083690E-04
   58      0.0334    165.1565    3.682473E-02
