 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   27      5.8931     15.8942    1.406406E+00
   28      0.0271     28.2489    6.702679E-03
   29      2.5468     37.1420    6.520053E-01
   30      0.0223     44.7247    5.902540E-03
   31      1.7043     51.6136    4.658980E-01
   32      0.0165     58.0931    4.653734E-03
   33      1.2444     64.3273    3.617754E-01
   34      0.0122     70.4256    3.652693E-03
   35      0.9835     76.4706    3.029961E-01
   36      0.0091     82.5322    2.882495E-03
   37      0.8364     88.6760    2.721946E-01
   38      0.0066     94.9707    2.205154E-03
   39      0.7609    101.4952    2.608308E-01
   40      0.0044    108.3495    1.546472E-03
   41      0.7401    115.6727    2.665464E-01
   42      0.0025    123.6786    9.220685E-04
   43      0.7087    132.7442    2.675383E-01
   44      0.0012    143.6882    4.634208E-04
   45      0.8428    159.3538    3.327899E-01
