 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    9     33.4657     17.0239    8.955175E+00
   10      0.0254     31.0652    7.512311E-03
   11     13.7397     41.6673    4.450673E+00
   12      0.0236     51.1344    8.309456E-03
   13      8.6886     60.1314    3.303955E+00
   14      0.0192     68.9877    7.841873E-03
   15      6.2756     77.9266    2.739918E+00
   16      0.0146     87.1454    6.785586E-03
   17      5.0652     96.8646    2.496808E+00
   18      0.0102    107.3860    5.315235E-03
   19      4.6878    119.2126    2.574864E+00
   20      0.0058    133.4133    3.349133E-03
   21      6.7130    153.6916    4.065422E+00
