 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   10     75.2367      5.0085    5.113486E+00
   11     11.0378      8.9717    8.216340E-01
   12     24.0375     11.8791    1.944900E+00
   13      4.6668     14.3875    4.078036E-01
   14     12.9642     16.6794    1.216779E+00
   15      2.7110     18.8355    2.719940E-01
   16      8.2473     20.8995    8.808334E-01
   17      1.7162     22.8978    1.944035E-01
   18      5.6642     24.8477    6.782790E-01
   19      1.1719     26.7612    1.479187E-01
   20      4.0922     28.6472    5.430112E-01
   21      0.9397     30.5122    1.307753E-01
   22      2.9904     32.3614    4.355218E-01
   23      0.8096     34.1989    1.231506E-01
   24      2.3650     36.0281    3.750553E-01
   25      0.6326     37.8518    1.044161E-01
   26      2.1361     39.6724    3.664085E-01
   27      0.4222     41.4919    7.515346E-02
   28      1.6867     43.3123    3.111579E-01
   29      0.2556     45.1351    4.880687E-02
   30      1.1441     46.9619    2.258717E-01
   31      0.1554     48.7942    3.168543E-02
   32      0.8769     50.6333    1.844724E-01
   33      0.1007     52.4804    2.183596E-02
   34      0.6822     54.3368    1.523452E-01
   35      0.0718     56.2039    1.649874E-02
   36      0.5045     58.0826    1.191934E-01
   37      0.0551     59.9744    1.337460E-02
   38      0.4002     61.8805    9.973231E-02
   39      0.0426     63.8021    1.089193E-02
   40      0.3385     65.7407    8.873843E-02
   41      0.0317     67.6974    8.515407E-03
   42      0.2797     69.6739    7.694483E-02
   43      0.0226     71.6716    6.363496E-03
   44      0.2025     73.6922    5.832881E-02
   45      0.0159     75.7373    4.682810E-03
   46      0.1440     77.8089    4.334245E-02
   47      0.0106     79.9090    3.259099E-03
   48      0.1224     82.0397    3.842565E-02
   49      0.0061     84.2035    1.954488E-03
   50      0.0945     86.4029    3.089024E-02
   51      0.0028     88.6409    9.333904E-04
   52      0.0514     90.9206    1.746709E-02
   53      0.0012     93.2457    4.155594E-04
   54      0.0219     95.6203    7.725715E-03
   55      0.0005     98.0488    1.796226E-04
   56      0.0099    100.5366    3.620610E-03
   57      0.0002    103.0896    7.443821E-05
   58      0.0042    105.7149    1.590388E-03
   59      0.0000    108.4208    0.000000E+00
   60      0.0012    111.2169    4.699316E-04
   61      0.0000    114.1152    0.000000E+00
   62      0.0002    117.1299    8.091109E-05
   63      0.0000    120.2790    0.000000E+00
   64      0.0000    123.5854    0.000000E+00
   65      0.0000    127.0787    0.000000E+00
   66      0.0000    130.7992    0.000000E+00
   67      0.0000    134.8031    0.000000E+00
   68      0.0000    139.1742    0.000000E+00
   69      0.0000    144.0465    0.000000E+00
   70      0.0000    149.6609    0.000000E+00
   71      0.0000    156.5453    0.000000E+00
   72      0.0000    166.5229    0.000000E+00
