 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    5    185.1213      4.2841    1.270497E+01
    6      2.6201      7.9078    2.125131E-01
    7     67.9573     10.6866    6.359924E+00
    8      1.8302     13.1689    1.941208E-01
    9     38.2409     15.5001    4.533214E+00
   10      1.4153     17.7421    1.854353E-01
   11     24.6368     19.9271    3.535385E+00
   12      1.0915     22.0744    1.702505E-01
   13     16.5174     24.1963    2.782467E+00
   14      0.8547     26.3011    1.546451E-01
   15     11.7796     28.3950    2.278331E+00
   16      0.6562     30.4826    1.351060E-01
   17      8.4793     32.5676    1.851623E+00
   18      0.4873     34.6530    1.124923E-01
   19      6.2397     36.7412    1.518283E+00
   20      0.3677     38.8343    9.405936E-02
   21      4.6234     40.9345    1.240379E+00
   22      0.2836     43.0434    7.962387E-02
   23      3.4526     45.1628    1.012439E+00
   24      0.2181     47.2942    6.667703E-02
   25      2.7124     49.4392    8.630748E-01
   26      0.1696     51.5995    5.608236E-02
   27      2.1045     53.7765    7.221645E-01
   28      0.1345     55.9719    4.783234E-02
   29      1.6885     58.1874    6.215522E-01
   30      0.1063     60.4247    4.045644E-02
   31      1.3909     62.6857    5.467150E-01
   32      0.0832     64.9723    3.374125E-02
   33      1.1281     67.2865    4.715708E-01
   34      0.0647     69.6306    2.785338E-02
   35      0.9398     72.0071    4.163114E-01
   36      0.0496     74.4186    2.259067E-02
   37      0.8056     76.8679    3.769687E-01
   38      0.0371     79.3582    1.782334E-02
   39      0.7136     81.8932    3.517276E-01
   40      0.0264     84.4767    1.334177E-02
   41      0.6190     87.1131    3.205481E-01
   42      0.0175     89.8076    9.280716E-03
   43      0.4542     92.5659    2.465420E-01
   44      0.0110     95.3945    6.108115E-03
   45      0.2867     98.3012    1.627772E-01
   46      0.0070    101.2950    4.061678E-03
   47      0.1961    104.3865    1.162320E-01
   48      0.0043    107.5888    2.602344E-03
   49      0.1411    110.9176    8.715388E-02
   50      0.0025    114.3924    1.575382E-03
   51      0.0885    118.0384    5.687285E-02
   52      0.0014    121.8881    9.171532E-04
   53      0.0585    125.9854    3.905388E-02
   54      0.0006    130.3922    4.080396E-04
   55      0.0444    135.2001    3.074896E-02
   56      0.0002    140.5561    1.410045E-04
   57      0.0283    146.7244    2.030527E-02
   58      0.0001    154.2839    7.299790E-05
   59      0.0177    165.2369    1.314149E-02
