 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   21      8.6427     19.4712    2.576656E+00
   22      0.0106     34.9806    3.307173E-03
   23      3.7287     46.3484    1.215049E+00
   24      0.0112     56.2491    3.804982E-03
   25      2.4971     65.4627    8.829673E-01
   26      0.0097     74.3730    3.564397E-03
   27      1.9202     83.2319    7.322303E-01
   28      0.0075     92.2514    2.963976E-03
   29      1.6298    101.6557    6.666914E-01
   30      0.0054    111.7396    2.283821E-03
   31      1.6375    122.9809    7.152541E-01
   32      0.0031    136.3810    1.397055E-03
   33      2.4946    155.3864    1.158815E+00
