 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   40      1.0886     19.0361    3.085773E-01
   41      0.0012     33.9051    3.485540E-04
   42      0.4483     44.6186    1.333516E-01
   43      0.0012     53.7847    3.653517E-04
   44      0.2669     62.1583    8.312837E-02
   45      0.0009     70.0972    2.866121E-04
   46      0.1911     77.8186    6.219484E-02
   47      0.0006     85.4818    1.994737E-04
   48      0.1645     93.2257    5.584038E-02
   49      0.0004    101.1937    1.385817E-04
   50      0.1338    109.5603    4.729205E-02
   51      0.0002    118.5734    7.209048E-05
   52      0.0903    128.6515    3.318087E-02
   53      0.0001    140.6868    3.744505E-05
   54      0.0717    157.7619    2.734994E-02
