 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   32      3.2186     15.2589    7.215065E-01
   33      0.0247     27.0377    5.707312E-03
   34      1.3654     35.4694    3.249143E-01
   35      0.0207     42.6167    5.068607E-03
   36      0.7409     49.0705    1.865273E-01
   37      0.0139     55.1020    3.595307E-03
   38      0.4411     60.8656    1.171353E-01
   39      0.0090     66.4618    2.452051E-03
   40      0.3115     71.9639    8.701677E-02
   41      0.0059     77.4302    1.688846E-03
   42      0.2304     82.9118    6.754004E-02
   43      0.0038     88.4572    1.140152E-03
   44      0.1952     94.1171    5.991419E-02
   45      0.0023     99.9482    7.218203E-04
   46      0.1625    106.0194    5.211902E-02
   47      0.0014    112.4211    4.586818E-04
   48      0.1308    119.2817    4.375618E-02
   49      0.0008    126.8012    2.731399E-04
   50      0.1462    135.3343    5.092472E-02
   51      0.0003    145.6538    1.065659E-04
   52      0.2181    160.4433    7.897777E-02
