 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   20      5.2013     15.2252    1.209065E+00
   21      0.0131     27.1452    3.193695E-03
   22      2.3073     35.7835    5.886678E-01
   23      0.0134     43.1943    3.570725E-03
   24      1.5283     49.9641    4.245789E-01
   25      0.0121     56.3633    3.498721E-03
   26      1.1841     62.5478    3.558099E-01
   27      0.0105     68.6221    3.274204E-03
   28      1.0059     74.6655    3.250749E-01
   29      0.0088     80.7457    2.943665E-03
   30      0.8566     86.9272    2.962522E-01
   31      0.0071     93.2779    2.536020E-03
   32      0.7335     99.8773    2.703132E-01
   33      0.0054    106.8263    2.051267E-03
   34      0.7206    114.2662    2.819013E-01
   35      0.0037    122.4156    1.489408E-03
   36      0.7661    131.6601    3.170750E-01
   37      0.0021    142.8386    8.929647E-04
   38      0.9963    158.8657    4.349452E-01
