 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   13     34.9395     10.3209    5.463340E+00
   14      0.1152     18.4349    1.934765E-02
   15     14.1894     24.3509    2.547437E+00
   16      0.1124     29.4388    2.148118E-02
   17      8.6734     34.0841    1.758066E+00
   18      0.1013     38.4602    2.170646E-02
   19      5.8828     42.6628    1.328699E+00
   20      0.0870     46.7518    2.065765E-02
   21      4.2787     50.7685    1.065511E+00
   22      0.0716     54.7433    1.865964E-02
   23      3.1740     58.7001    8.639380E-01
   24      0.0578     62.6591    1.640219E-02
   25      2.4785     66.6380    7.320435E-01
   26      0.0464     70.6531    1.424202E-02
   27      1.9971     74.7208    6.361218E-01
   28      0.0366     78.8575    1.208186E-02
   29      1.6502     83.0809    5.638537E-01
   30      0.0284     87.4108    1.003289E-02
   31      1.4318     91.8697    5.223970E-01
   32      0.0216     96.4847    8.131018E-03
   33      1.2449    101.2891    4.830444E-01
   34      0.0160    106.3254    6.393621E-03
   35      1.1204    111.6498    4.606905E-01
   36      0.0113    117.3409    4.777263E-03
   37      1.0931    123.5142    4.747872E-01
   38      0.0073    130.3544    3.255303E-03
   39      1.1966    138.1930    5.474619E-01
   40      0.0038    147.7560    1.782569E-03
   41      1.9601    161.5651    9.421805E-01
