 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   18      9.4716     11.1658    1.543029E+00
   19      0.1730     19.8265    2.970705E-02
   20      3.6581     26.0706    6.603715E-01
   21      0.0978     31.3881    1.851638E-02
   22      2.2931     36.2018    4.543436E-01
   23      0.0579     40.7030    1.198189E-02
   24      1.6206     44.9977    3.496398E-01
   25      0.0392     49.1526    8.802482E-03
   26      1.2830     53.2135    2.993997E-01
   27      0.0294     57.2142    7.119654E-03
   28      1.0738     61.1812    2.694928E-01
   29      0.0231     65.1364    6.000852E-03
   30      0.8773     69.0991    2.356280E-01
   31      0.0187     73.0867    5.187177E-03
   32      0.7160     77.1164    2.049157E-01
   33      0.0152     81.2053    4.484017E-03
   34      0.6482     85.3715    1.969278E-01
   35      0.0119     89.6350    3.720096E-03
   36      0.5443     94.0184    1.749484E-01
   37      0.0090     98.5485    2.972026E-03
   38      0.3844    103.2583    1.303236E-01
   39      0.0068    108.1894    2.365293E-03
   40      0.3080    113.3970    1.098461E-01
   41      0.0048    118.9578    1.754156E-03
   42      0.2942    124.9844    1.101059E-01
   43      0.0031    131.6566    1.187490E-03
   44      0.3052    139.2970    1.195979E-01
   45      0.0016    148.6119    6.410771E-04
   46      0.4946    162.0529    2.025284E-01
