 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    2   2932.1738      3.0597    1.538697E+02
    3     64.1263      6.1232    4.711157E+00
    4    353.2044      8.6640    3.336276E+01
    5     18.8045     11.0513    2.170940E+00
    6    106.9110     13.3701    1.458677E+01
    7      5.6900     15.6535    8.957707E-01
    8     42.6151     17.9178    7.603364E+00
    9      2.0046     20.1723    3.997373E-01
   10     20.0479     22.4227    4.418568E+00
   11      0.8542     24.6733    2.061962E-01
   12     10.4607     26.9270    2.744695E+00
   13      0.4553     29.1862    1.290193E-01
   14      6.0949     31.4531    1.855060E+00
   15      0.2829     33.7293    9.204241E-02
   16      3.8980     36.0167    1.350048E+00
   17      0.1896     38.3168    6.964657E-02
   18      2.6844     40.6312    1.042419E+00
   19      0.1382     42.9614    5.656737E-02
   20      2.0064     45.3091    8.633655E-01
   21      0.1061     47.6758    4.788254E-02
   22      1.6322     50.0633    7.708666E-01
   23      0.0848     52.4733    4.182992E-02
   24      1.3312     54.9078    6.845934E-01
   25      0.0698     57.3687    3.736104E-02
   26      1.1520     59.8583    6.407988E-01
   27      0.0581     62.3788    3.353761E-02
   28      1.0133     64.9328    6.061865E-01
   29      0.0483     67.5231    2.990835E-02
   30      0.8454     70.1527    5.412344E-01
   31      0.0399     72.8249    2.638194E-02
   32      0.7024     75.5436    4.791717E-01
   33      0.0324     78.3128    2.278312E-02
   34      0.6424     81.1374    4.652088E-01
   35      0.0254     84.0225    1.892716E-02
   36      0.5248     86.9744    4.020777E-01
   37      0.0196     90.0000    1.542804E-02
   38      0.3581     93.1074    2.893932E-01
   39      0.0152     96.3063    1.260271E-02
   40      0.2789     99.6079    2.370974E-01
   41      0.0115    103.0260    1.001773E-02
   42      0.2451    106.5772    2.186531E-01
   43      0.0083    110.2824    7.578630E-03
   44      0.2159    114.1681    2.016675E-01
   45      0.0056    118.2689    5.348386E-03
   46      0.2019    122.6313    1.970664E-01
   47      0.0035    127.3208    3.489675E-03
   48      0.1744    132.4348    1.775463E-01
   49      0.0020    138.1292    2.078062E-03
   50      0.1744    144.6842    1.848678E-01
   51      0.0009    152.7143    9.729109E-04
   52      0.3096    164.3465    3.411800E-01
