 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   27      7.7722     12.6842    1.455935E+00
   28      0.0882     22.4303    1.712296E-02
   29      3.3856     29.3942    6.803352E-01
   30      0.0751     35.2788    1.560289E-02
   31      2.2384     40.5702    4.803010E-01
   32      0.0543     45.4897    1.202122E-02
   33      1.5916     50.1608    3.631985E-01
   34      0.0374     54.6618    8.789334E-03
   35      1.2009     59.0468    2.904026E-01
   36      0.0252     63.3561    6.265543E-03
   37      0.9461     67.6217    2.416760E-01
   38      0.0173     71.8705    4.537035E-03
   39      0.7674     76.1264    2.064829E-01
   40      0.0118     80.4118    3.255385E-03
   41      0.6243     84.7490    1.764846E-01
   42      0.0075     89.1610    2.171278E-03
   43      0.4665     93.6731    1.382312E-01
   44      0.0045     98.3141    1.364074E-03
   45      0.3134    103.1186    9.713498E-02
   46      0.0028    108.1295    8.869033E-04
   47      0.2195    113.4028    7.102208E-02
   48      0.0016    119.0159    5.285998E-04
   49      0.1649    125.0815    5.560209E-02
   50      0.0008    131.7791    2.751989E-04
   51      0.1253    139.4298    4.395655E-02
   52      0.0003    148.7365    1.072867E-04
   53      0.1571    162.1384    5.725260E-02
