 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    5     73.3638     11.9305    1.412786E+01
    6      0.0761     22.1827    1.731928E-02
    7     26.8163     30.1361    7.041932E+00
    8      0.0644     37.3495    1.916622E-02
    9     15.7960     44.2479    5.254150E+00
   10      0.0480     51.0258    1.764665E-02
   11     10.7660     57.7999    4.334949E+00
   12      0.0354     64.6562    1.549334E-02
   13      7.9466     71.6702    3.756184E+00
   14      0.0261     78.9196    1.325074E-02
   15      6.2147     86.4942    3.372746E+00
   16      0.0188     94.5093    1.086109E-02
   17      5.2704    103.1281    3.229337E+00
   18      0.0128    112.6047    8.291124E-03
   19      5.0116    123.3910    3.421706E+00
   20      0.0073    136.4741    5.239724E-03
   21      7.3152    155.3007    5.506763E+00
