 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   37      2.0373     22.5307    7.076430E-01
   38      0.0027     40.4987    9.628363E-04
   39      0.9789     53.6391    3.581487E-01
   40      0.0020     65.1008    7.502621E-04
   41      0.7144     75.8252    2.746107E-01
   42      0.0013     86.3052    5.117528E-04
   43      0.5140     96.9090    2.071001E-01
   44      0.0008    108.0185    3.297448E-04
   45      0.3602    120.1755    1.518039E-01
   46      0.0004    134.4490    1.722824E-04
   47      0.4044    154.4479    1.779233E-01
