 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    6    282.2344      3.9664    1.678472E+01
    7     18.2275      7.2480    1.250775E+00
    8     75.3262      9.7303    5.858085E+00
    9      9.8628     11.9247    8.572639E-01
   10     31.7551     13.9690    3.050658E+00
   11      5.0741     15.9225    5.338848E-01
   12     16.3496     17.8165    1.869855E+00
   13      3.0146     19.6696    3.723524E-01
   14      9.6325     21.4936    1.277902E+00
   15      1.9425     23.2969    2.754758E-01
   16      6.2972     25.0852    9.506532E-01
   17      1.3879     26.8631    2.222219E-01
   18      4.3093     28.6338    7.294057E-01
   19      1.0528     30.4001    1.878327E-01
   20      3.2724     32.1643    6.137775E-01
   21      0.7991     33.9281    1.571919E-01
   22      2.5766     35.6932    5.304204E-01
   23      0.6210     37.4610    1.335212E-01
   24      2.0937     39.2328    4.693223E-01
   25      0.5015     41.0097    1.170043E-01
   26      1.6845     42.7928    4.084205E-01
   27      0.3908     44.5832    9.832816E-02
   28      1.2550     46.3818    3.272497E-01
   29      0.2625     48.1895    7.085035E-02
   30      0.9031     50.0075    2.520150E-01
   31      0.1480     51.8365    4.265431E-02
   32      0.7623     53.6776    2.266731E-01
   33      0.0852     55.5318    2.611410E-02
   34      0.6281     57.4000    1.982616E-01
   35      0.0619     59.2833    2.010526E-02
   36      0.4313     61.1829    1.440333E-01
   37      0.0493     63.0997    1.691488E-02
   38      0.3222     65.0351    1.134951E-01
   39      0.0380     66.9902    1.373319E-02
   40      0.2718     68.9665    1.007152E-01
   41      0.0286     70.9653    1.085937E-02
   42      0.2331     72.9883    9.064042E-02
   43      0.0210     75.0371    8.357940E-03
   44      0.1904     77.1134    7.752069E-02
   45      0.0147     79.2193    6.119549E-03
   46      0.1330     81.3568    5.658421E-02
   47      0.0098     83.5284    4.259027E-03
   48      0.1071     85.7367    4.752497E-02
   49      0.0057     87.9844    2.581492E-03
   50      0.0954     90.2748    4.407887E-02
   51      0.0027     92.6115    1.272218E-03
   52      0.0572     94.9986    2.747553E-02
   53      0.0010     97.4405    4.894907E-04
   54      0.0210     99.9427    1.047144E-02
   55      0.0004    102.5110    2.031158E-04
   56      0.0071    105.1527    3.670265E-03
   57      0.0001    107.8758    5.260882E-05
   58      0.0028    110.6904    1.498665E-03
   59      0.0000    113.6082    0.000000E+00
   60      0.0006    116.6438    3.321217E-04
   61      0.0000    119.8152    0.000000E+00
   62      0.0001    123.1453    5.718350E-05
   63      0.0000    126.6642    0.000000E+00
   64      0.0001    130.4123    5.901337E-05
   65      0.0000    134.4464    0.000000E+00
   66      0.0001    138.8509    6.084324E-05
   67      0.0000    143.7609    0.000000E+00
   68      0.0000    149.4193    0.000000E+00
   69      0.0000    156.3581    0.000000E+00
   70      0.0000    166.4156    0.000000E+00
