 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   35      5.0583     12.6044    9.415471E-01
   36      0.0119     22.2242    2.277450E-03
   37      2.2939     29.0581    4.510398E-01
   38      0.0121     34.7999    2.442616E-03
   39      1.4651     39.9345    3.034405E-01
   40      0.0096     44.6826    2.038616E-03
   41      0.8931     49.1673    1.943378E-01
   42      0.0067     53.4660    1.493045E-03
   43      0.4855     57.6323    1.107357E-01
   44      0.0042     61.7052    9.799827E-04
   45      0.2401     65.7152    5.728127E-02
   46      0.0025     69.6874    6.095398E-04
   47      0.1071     73.6433    2.667425E-02
   48      0.0015     77.6022    3.814539E-04
   49      0.0490     81.5825    1.271775E-02
   50      0.0009     85.6024    2.383104E-04
   51      0.0333     89.6805    8.992089E-03
   52      0.0005     93.8370    1.376380E-04
   53      0.0243     98.0946    6.816621E-03
   54      0.0002    102.4796    5.715255E-05
   55      0.0117    107.0239    3.404771E-03
   56      0.0000    111.7676    0.000000E+00
   57      0.0032    116.7635    9.647770E-04
   58      0.0000    122.0844    0.000000E+00
   59      0.0005    127.8374    1.559898E-04
   60      0.0000    134.1925    0.000000E+00
   61      0.0001    141.4546    3.224662E-05
   62      0.0000    150.2907    0.000000E+00
   63      0.0001    163.0152    3.329529E-05
