 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    8     53.0732     13.6330    1.110663E+01
    9      0.1054     24.8361    2.465201E-02
   10     15.0249     33.2741    3.884087E+00
   11      0.0572     40.7599    1.619504E-02
   12      6.9984     47.8014    2.153758E+00
   13      0.0326     54.6333    1.083526E-02
   14      3.9696     61.3951    1.417108E+00
   15      0.0202     68.1869    7.708523E-03
   16      2.5994     75.0932    1.055954E+00
   17      0.0132     82.1969    5.687221E-03
   18      1.9773     89.5906    9.006009E-01
   19      0.0088     97.3901    4.224792E-03
   20      1.6580    105.7559    8.368093E-01
   21      0.0058    114.9357    3.070114E-03
   22      1.6914    125.3667    9.369511E-01
   23      0.0033    138.0013    1.909281E-03
   24      2.6728    156.1574    1.612206E+00
