 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   11     69.8368      5.3380    5.402660E+00
   12      6.0175      9.5363    5.060013E-01
   13     30.2733     12.6023    2.749280E+00
   14      3.1970     15.2374    3.118431E-01
   15     18.2708     17.6376    1.905087E+00
   16      2.1576     19.8898    2.394861E-01
   17     12.0518     22.0411    1.418781E+00
   18      1.6506     24.1200    2.054183E-01
   19      8.4812     26.1456    1.112545E+00
   20      1.3405     28.1308    1.848614E-01
   21      5.9305     30.0854    8.577392E-01
   22      1.0246     32.0166    1.550823E-01
   23      4.3271     33.9301    6.840539E-01
   24      0.6964     35.8303    1.147758E-01
   25      3.1890     37.7210    5.470414E-01
   26      0.4595     39.6053    8.191376E-02
   27      2.5629     41.4860    4.741217E-01
   28      0.3303     43.3652    6.332554E-02
   29      2.1459     45.2450    4.258503E-01
   30      0.2462     47.1274    5.051419E-02
   31      1.6199     49.0141    3.432608E-01
   32      0.1752     50.9066    3.830390E-02
   33      1.2222     52.8064    2.754309E-01
   34      0.1207     54.7151    2.801250E-02
   35      1.0058     56.6340    2.401958E-01
   36      0.0833     58.5645    2.045330E-02
   37      0.8596     60.5081    2.168469E-01
   38      0.0575     62.4662    1.489204E-02
   39      0.7289     64.4401    1.936826E-01
   40      0.0386     66.4315    1.051642E-02
   41      0.5474     68.4417    1.528194E-01
   42      0.0253     70.4726    7.233275E-03
   43      0.3519     72.5256    1.029755E-01
   44      0.0167     74.6027    4.999217E-03
   45      0.2304     76.7058    7.052115E-02
   46      0.0107     78.8370    3.347050E-03
   47      0.1545     80.9984    4.936823E-02
   48      0.0065     83.1927    2.120707E-03
   49      0.0911     85.4223    3.033535E-02
   50      0.0039     87.6903    1.324895E-03
   51      0.0593     90.0000    2.054411E-02
   52      0.0020     92.3550    7.063416E-04
   53      0.0423     94.7594    1.522368E-02
   54      0.0008     97.2179    2.932999E-04
   55      0.0207     99.7358    7.728386E-03
   56      0.0002    102.3191    7.601581E-05
   57      0.0053    104.9750    2.050072E-03
   58      0.0000    107.7119    0.000000E+00
   59      0.0006    110.5395    2.401562E-04
   60      0.0000    113.4698    0.000000E+00
   61      0.0001    116.5173    4.137144E-05
   62      0.0000    119.7002    0.000000E+00
   63      0.0001    123.0414    4.271685E-05
   64      0.0000    126.5709    0.000000E+00
   65      0.0001    130.3294    4.406226E-05
   66      0.0000    134.3737    0.000000E+00
   67      0.0001    138.7882    4.540768E-05
   68      0.0000    143.7082    0.000000E+00
   69      0.0000    149.3770    0.000000E+00
   70      0.0000    156.3270    0.000000E+00
   71      0.0000    166.3990    0.000000E+00
