 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   12     47.6347      5.0809    3.271142E+00
   13      5.6895      9.0540    4.219624E-01
   14     13.5774     11.9430    1.081560E+00
   15      3.5391     14.4165    3.013634E-01
   16      7.1106     16.6620    6.445493E-01
   17      2.6797     18.7629    2.576263E-01
   18      4.6939     20.7643    4.770583E-01
   19      2.1490     22.6939    2.302168E-01
   20      3.5546     24.5697    4.003230E-01
   21      1.6973     26.4046    2.004763E-01
   22      2.9242     28.2076    3.614561E-01
   23      1.3160     29.9859    1.698986E-01
   24      2.4431     31.7448    3.288314E-01
   25      1.0400     33.4886    1.456933E-01
   26      2.0150     35.2208    2.933505E-01
   27      0.8241     36.9444    1.245026E-01
   28      1.6226     38.6619    2.540518E-01
   29      0.6076     40.3754    9.847040E-02
   30      1.2350     42.0867    2.069344E-01
   31      0.3915     43.7975    6.774984E-02
   32      0.9031     45.5094    1.612446E-01
   33      0.2162     47.2236    3.978931E-02
   34      0.6394     48.9415    1.211875E-01
   35      0.1092     50.6643    2.129693E-02
   36      0.4787     52.3931    9.598917E-02
   37      0.0629     54.1290    1.295829E-02
   38      0.3922     55.8731    8.295341E-02
   39      0.0454     57.6264    9.851875E-03
   40      0.3405     59.3901    7.575967E-02
   41      0.0336     61.1651    7.660433E-03
   42      0.2788     62.9526    6.509500E-02
   43      0.0234     64.7536    5.592050E-03
   44      0.1825     66.5692    4.461581E-02
   45      0.0159     68.4007    3.974426E-03
   46      0.1278     70.2492    3.264749E-02
   47      0.0099     72.1161    2.583418E-03
   48      0.1130     74.0027    3.010829E-02
   49      0.0050     75.9103    1.359694E-03
   50      0.0728     77.8406    2.019708E-02
   51      0.0020     79.7952    5.658524E-04
   52      0.0278     81.7759    8.018073E-03
   53      0.0007     83.7845    2.057395E-04
   54      0.0090     85.8232    2.694666E-03
   55      0.0003     87.8942    9.147031E-05
   56      0.0036     90.0000    1.117421E-03
   57      0.0001     92.1435    3.158885E-05
   58      0.0009     94.3276    2.892440E-04
   59      0.0000     96.5560    0.000000E+00
   60      0.0001     98.8324    3.323696E-05
   61      0.0000    101.1613    0.000000E+00
   62      0.0001    103.5476    3.433570E-05
   63      0.0000    105.9973    0.000000E+00
   64      0.0000    108.5171    0.000000E+00
   65      0.0000    111.1149    0.000000E+00
   66      0.0000    113.8001    0.000000E+00
   67      0.0000    116.5840    0.000000E+00
   68      0.0000    119.4807    0.000000E+00
   69      0.0000    122.5072    0.000000E+00
   70      0.0000    125.6857    0.000000E+00
   71      0.0000    129.0447    0.000000E+00
   72      0.0000    132.6229    0.000000E+00
   73      0.0000    136.4748    0.000000E+00
   74      0.0000    140.6808    0.000000E+00
   75      0.0000    145.3702    0.000000E+00
   76      0.0000    150.7751    0.000000E+00
   77      0.0000    157.4038    0.000000E+00
   78      0.0000    167.0120    0.000000E+00
