 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   10     44.7265      9.0974    6.042723E+00
   11      0.2315     16.3479    3.425526E-02
   12     13.4286     21.6914    2.159828E+00
   13      0.1515     26.3274    2.631630E-02
   14      6.5788     30.5903    1.227420E+00
   15      0.0993     34.6288    1.980430E-02
   16      3.8813     38.5246    8.240235E-01
   17      0.0691     42.3282    1.555946E-02
   18      2.6187     46.0742    6.233557E-01
   19      0.0516     49.7877    1.294681E-02
   20      1.8927     53.4885    4.992454E-01
   21      0.0405     57.1927    1.120397E-02
   22      1.5298     60.9145    4.428897E-01
   23      0.0326     64.6668    9.857435E-03
   24      1.2474     68.4620    3.932333E-01
   25      0.0268     72.3127    8.793331E-03
   26      1.0719     76.2318    3.654926E-01
   27      0.0220     80.2335    7.784555E-03
   28      0.9695     84.3333    3.555258E-01
   29      0.0178     88.5492    6.756479E-03
   30      0.8567     92.9025    3.362072E-01
   31      0.0141     97.4190    5.714893E-03
   32      0.7409    102.1308    3.098285E-01
   33      0.0108    107.0793    4.655293E-03
   34      0.7098    112.3199    3.150892E-01
   35      0.0078    117.9300    3.562882E-03
   36      0.7022    124.0239    3.297859E-01
   37      0.0051    130.7846    2.460820E-03
   38      0.6262    138.5408    3.102075E-01
   39      0.0028    148.0131    1.423094E-03
   40      0.8320    161.7032    4.335676E-01
