 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    7     47.1120     14.4775    1.082895E+01
    8      0.0442     26.5590    1.151423E-02
    9     18.6855     35.7590    5.440289E+00
   10      0.0389     44.0059    1.251793E-02
   11     11.5518     51.8419    4.071376E+00
   12      0.0304     59.5241    1.164601E-02
   13      8.1689     67.2135    3.379800E+00
   14      0.0231     75.0368    1.026535E-02
   15      6.2417     83.1149    2.965024E+00
   16      0.0170     91.5852    8.596597E-03
   17      5.2176    100.6278    2.798353E+00
   18      0.0117    110.5126    6.633630E-03
   19      4.9137    121.7099    2.936547E+00
   20      0.0067    135.2387    4.209421E-03
   21      7.1255    154.6482    4.695128E+00
