 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   34      2.2904     12.5509    4.143080E-01
   35      0.0106     22.1345    1.973000E-03
   36      0.9295     28.9458    1.778833E-01
   37      0.0112     34.6711    2.202126E-03
   38      0.5941     39.7930    1.199259E-01
   39      0.0097     44.5312    2.008916E-03
   40      0.4352     49.0081    9.241378E-02
   41      0.0075     53.3008    1.631933E-03
   42      0.3275     57.4624    7.297819E-02
   43      0.0052     61.5320    1.186002E-03
   44      0.2563     65.5398    5.980004E-02
   45      0.0034     69.5108    8.111164E-04
   46      0.2227     73.4664    5.429577E-02
   47      0.0024     77.4259    5.977199E-04
   48      0.1931     81.4076    4.910400E-02
   49      0.0015     85.4297    3.893044E-04
   50      0.1306     89.5108    3.458019E-02
   51      0.0007     93.6712    1.890158E-04
   52      0.0598     97.9333    1.646089E-02
   53      0.0003    102.3237    8.415267E-05
   54      0.0196    106.8741    5.600740E-03
   55      0.0001    111.6249    2.909952E-05
   56      0.0068    116.6289    2.014421E-03
   57      0.0000    121.9592    0.000000E+00
   58      0.0028    127.7229    8.588291E-04
   59      0.0000    134.0905    0.000000E+00
   60      0.0009    141.3676    2.854899E-04
   61      0.0000    150.2229    0.000000E+00
   62      0.0005    162.9761    1.638486E-04
