 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   31      5.6294     13.6206    1.110249E+00
   32      0.0271     24.0803    5.514425E-03
   33      2.1741     31.5447    4.560074E-01
   34      0.0239     37.8472    5.162553E-03
   35      1.4557     43.5123    3.235548E-01
   36      0.0177     48.7793    4.044955E-03
   37      1.1260     53.7822    2.643731E-01
   38      0.0126     58.6066    3.037238E-03
   39      0.8993     63.3125    2.224074E-01
   40      0.0091     67.9449    2.307512E-03
   41      0.6821     72.5406    1.772326E-01
   42      0.0066     77.1311    1.756226E-03
   43      0.4427     81.7454    1.205720E-01
   44      0.0044     86.4119    1.225915E-03
   45      0.2713     91.1602    7.728741E-02
   46      0.0027     96.0225    7.860755E-04
   47      0.1914    101.0363    5.692239E-02
   48      0.0015    106.2472    4.554918E-04
   49      0.1341    111.7141    4.156057E-02
   50      0.0008    117.5168    2.529467E-04
   51      0.0899    123.7716    2.898775E-02
   52      0.0004    130.6623    1.314822E-04
   53      0.0773    138.5172    2.589291E-02
   54      0.0001    148.0544    3.412275E-05
   55      0.0909    161.7663    3.158671E-02
