 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    9     73.4130      6.9825    7.901271E+00
   10      0.4971     12.5675    5.913348E-02
   11     29.3894     16.6959    3.829032E+00
   12      0.4165     20.2831    5.898280E-02
   13     17.3671     23.5825    2.656204E+00
   14      0.3380     26.7059    5.552455E-02
   15     11.5827     29.7140    2.033958E+00
   16      0.2828     32.6437    5.286445E-02
   17      8.1165     35.5195    1.609190E+00
   18      0.2323     38.3587    4.868793E-02
   19      5.8733     41.1744    1.297529E+00
   20      0.1871     43.9766    4.345383E-02
   21      4.4050     46.7736    1.072963E+00
   22      0.1479     49.5723    3.770084E-02
   23      3.3048     52.3788    8.798597E-01
   24      0.1180     55.1985    3.275280E-02
   25      2.6023     58.0366    7.517924E-01
   26      0.0949     60.8980    2.849131E-02
   27      2.0689     63.7876    6.445737E-01
   28      0.0752     66.7104    2.428081E-02
   29      1.6859     69.6714    5.634485E-01
   30      0.0593     72.6760    2.049061E-02
   31      1.4239     75.7300    5.081482E-01
   32      0.0464     78.8397    1.708448E-02
   33      1.1832     82.0122    4.490589E-01
   34      0.0358     85.2553    1.399273E-02
   35      1.0034     88.5781    4.035551E-01
   36      0.0272     91.9909    1.124766E-02
   37      0.8845     95.5060    3.757764E-01
   38      0.0201     99.1380    8.767124E-03
   39      0.7965    102.9048    3.564374E-01
   40      0.0141    106.8282    6.469557E-03
   41      0.7266    110.9363    3.416205E-01
   42      0.0092    115.2653    4.429729E-03
   43      0.6361    119.8642    3.134838E-01
   44      0.0054    124.8015    2.722414E-03
   45      0.5022    130.1791    2.588740E-01
   46      0.0029    136.1600    1.527747E-03
   47      0.3950    143.0375    2.125647E-01
   48      0.0013    151.4543    7.143079E-04
   49      0.4976    163.6372    2.790525E-01
