 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   14     28.9798      6.5376    2.496002E+00
   15      3.7134     11.6164    3.418888E-01
   16      9.3721     15.2895    9.185490E-01
   17      1.8646     18.4207    1.938230E-01
   18      5.3650     21.2534    5.895531E-01
   19      1.1832     23.8965    1.370485E-01
   20      3.8296     26.4094    4.663251E-01
   21      0.8136     28.8285    1.039037E-01
   22      2.8371     31.1780    3.791741E-01
   23      0.5949     33.4749    8.304114E-02
   24      2.2014     35.7317    3.203661E-01
   25      0.4645     37.9581    7.035701E-02
   26      1.8010     40.1616    2.834922E-01
   27      0.3776     42.3482    6.168026E-02
   28      1.4463     44.5230    2.448413E-01
   29      0.2957     46.6903    5.181492E-02
   30      1.0593     48.8538    1.919112E-01
   31      0.2010     51.0169    3.760868E-02
   32      0.7890     53.1826    1.523147E-01
   33      0.1134     55.3535    2.256521E-02
   34      0.6191     57.5323    1.268707E-01
   35      0.0618     59.7214    1.303162E-02
   36      0.4383     61.9233    9.502674E-02
   37      0.0413     64.1403    9.199470E-03
   38      0.3211     66.3747    7.343152E-02
   39      0.0308     68.6289    7.226521E-03
   40      0.2690     70.9055    6.471259E-02
   41      0.0226     73.2069    5.571062E-03
   42      0.2304     75.5360    5.816382E-02
   43      0.0162     77.8954    4.185870E-03
   44      0.1931     80.2884    5.104154E-02
   45      0.0113     82.7182    3.054016E-03
   46      0.1407     85.1884    3.886230E-02
   47      0.0077     87.7032    2.172530E-03
   48      0.1090     90.2670    3.140145E-02
   49      0.0048     92.8848    1.411328E-03
   50      0.0991     95.5622    2.972669E-02
   51      0.0023     98.3059    7.035850E-04
   52      0.0664    101.1233    2.070660E-02
   53      0.0009    104.0233    2.860077E-04
   54      0.0271    107.0163    8.772983E-03
   55      0.0003    110.1148    9.889987E-05
   56      0.0091    113.3342    3.054016E-03
   57      0.0001    116.6935    3.415461E-05
   58      0.0036    120.2168    1.250950E-03
   59      0.0000    123.9355    0.000000E+00
   60      0.0010    127.8923    3.593659E-04
   61      0.0000    132.1466    0.000000E+00
   62      0.0001    136.7870    3.712458E-05
   63      0.0000    141.9551    0.000000E+00
   64      0.0002    147.9058    7.662512E-05
   65      0.0000    155.1969    0.000000E+00
   66      0.0002    165.7581    7.900110E-05
