 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   22     10.1545      7.4863    1.064437E+00
   23      0.3595     13.2006    3.935913E-02
   24      4.1161     17.2734    4.698191E-01
   25      0.2130     20.7002    2.530454E-02
   26      2.5347     23.7646    3.129328E-01
   27      0.1670     26.5946    2.139577E-02
   28      1.7269     29.2606    2.292930E-01
   29      0.1409     31.8061    1.936474E-02
   30      1.2775     34.2602    1.815263E-01
   31      0.1174     36.6436    1.722889E-02
   32      1.0146     38.9714    1.536232E-01
   33      0.0966     41.2553    1.507650E-02
   34      0.7768     43.5047    1.248553E-01
   35      0.0771     45.7268    1.275150E-02
   36      0.5736     47.9280    9.753954E-02
   37      0.0587     50.1135    1.025529E-02
   38      0.4483     52.2878    8.040965E-02
   39      0.0416     54.4549    7.655422E-03
   40      0.3650     56.6183    6.886945E-02
   41      0.0262     58.7812    5.065567E-03
   42      0.2911     60.9468    5.763812E-02
   43      0.0144     63.1179    2.918303E-03
   44      0.2411     65.2970    4.998457E-02
   45      0.0080     67.4870    1.695821E-03
   46      0.2242     69.6903    4.856991E-02
   47      0.0051     71.9096    1.128606E-03
   48      0.1860     74.1475    4.202748E-02
   49      0.0030     76.4067    6.918392E-04
   50      0.1056     78.6901    2.484471E-02
   51      0.0013     81.0005    3.119100E-04
   52      0.0383     83.3411    9.367782E-03
   53      0.0005     85.7154    1.246242E-04
   54      0.0112     88.1269    2.843762E-03
   55      0.0002     90.5797    5.171323E-05
   56      0.0039     93.0782    1.026578E-03
   57      0.0000     95.6274    0.000000E+00
   58      0.0012     98.2328    3.270513E-04
   59      0.0000    100.9010    0.000000E+00
   60      0.0002    103.6392    5.637208E-05
   61      0.0000    106.4560    0.000000E+00
   62      0.0001    109.3616    2.911781E-05
   63      0.0000    112.3683    0.000000E+00
   64      0.0001    115.4908    3.004958E-05
   65      0.0000    118.7476    0.000000E+00
   66      0.0000    122.1620    0.000000E+00
   67      0.0000    125.7647    0.000000E+00
   68      0.0000    129.5965    0.000000E+00
   69      0.0000    133.7153    0.000000E+00
   70      0.0000    138.2066    0.000000E+00
   71      0.0000    143.2073    0.000000E+00
   72      0.0000    148.9637    0.000000E+00
   73      0.0000    156.0150    0.000000E+00
   74      0.0000    166.2259    0.000000E+00
