 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   30      4.3529     11.2953    7.297570E-01
   31      0.0474     19.9138    8.207080E-03
   32      2.0636     26.0414    3.686452E-01
   33      0.0429     31.1912    7.899541E-03
   34      1.3257     35.7958    2.513993E-01
   35      0.0373     40.0515    7.278417E-03
   36      0.8609     44.0675    1.727211E-01
   37      0.0298     47.9120    6.142530E-03
   38      0.6356     51.6314    1.345068E-01
   39      0.0220     55.2594    4.776607E-03
   40      0.5216     58.8219    1.161161E-01
   41      0.0153     62.3393    3.490111E-03
   42      0.4035     65.8287    9.426104E-02
   43      0.0101     69.3051    2.414962E-03
   44      0.2538     72.7816    6.207995E-02
   45      0.0062     76.2708    1.550611E-03
   46      0.1448     79.7847    3.701019E-02
   47      0.0036     83.3353    9.399308E-04
   48      0.1227     86.9352    3.271042E-02
   49      0.0020     90.5977    5.441704E-04
   50      0.1111     94.3376    3.083935E-02
   51      0.0010     98.1717    2.830786E-04
   52      0.0643    102.1194    1.855539E-02
   53      0.0004    106.2043    1.176288E-04
   54      0.0230    110.4555    6.890077E-03
   55      0.0001    114.9105    3.050652E-05
   56      0.0075    119.6188    2.329214E-03
   57      0.0000    124.6497    0.000000E+00
   58      0.0030    130.1050    9.646658E-04
   59      0.0000    136.1478    0.000000E+00
   60      0.0009    143.0700    2.992937E-04
   61      0.0000    151.5119    0.000000E+00
   62      0.0004    163.6921    1.374168E-04
