 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   11     89.0701      4.4539    5.608075E+00
   12      7.4471      7.9533    5.096608E-01
   13     34.1853     10.5071    2.526720E+00
   14      4.9318     12.7002    3.915232E-01
   15     19.1854     14.6961    1.628121E+00
   16      4.4487     16.5671    4.018843E-01
   17     11.8353     18.3523    1.133969E+00
   18      3.7476     20.0757    3.795849E-01
   19      7.9693     21.7528    8.508222E-01
   20      3.0314     23.3944    3.402367E-01
   21      6.0780     25.0084    7.154564E-01
   22      2.3774     26.6008    2.928659E-01
   23      4.4222     28.1762    5.689712E-01
   24      1.8531     29.7381    2.485701E-01
   25      3.3161     31.2895    4.629689E-01
   26      1.4518     32.8328    2.106380E-01
   27      2.7344     34.3700    4.116980E-01
   28      1.1296     35.9029    1.762599E-01
   29      2.2103     37.4330    3.569910E-01
   30      0.8527     38.9616    1.423902E-01
   31      1.8418     40.4899    3.176414E-01
   32      0.6169     42.0190    1.097696E-01
   33      1.4039     43.5497    2.574927E-01
   34      0.4197     45.0832    7.927606E-02
   35      0.9650     46.6201    1.875598E-01
   36      0.2536     48.1613    5.067878E-02
   37      0.7433     49.7075    1.526087E-01
   38      0.1245     51.2596    2.624304E-02
   39      0.6242     52.8181    1.349910E-01
   40      0.0492     54.3839    1.090948E-02
   41      0.5624     55.9577    1.277843E-01
   42      0.0212     57.5401    4.932974E-03
   43      0.4892     59.1320    1.165091E-01
   44      0.0131     60.7339    3.191650E-03
   45      0.3134     62.3467    7.807184E-02
   46      0.0087     63.9711    2.214911E-03
   47      0.1492     65.6079    3.880132E-02
   48      0.0056     67.2579    1.487010E-03
   49      0.0794     68.9220    2.151839E-02
   50      0.0030     70.6011    8.294623E-04
   51      0.0458     72.2961    1.291388E-02
   52      0.0011     74.0080    3.161812E-04
   53      0.0172     75.7379    5.038094E-03
   54      0.0003     77.4869    8.951623E-05
   55      0.0032     79.2562    9.723598E-04
   56      0.0001     81.0470    3.093374E-05
   57      0.0003     82.8609    9.444373E-05
   58      0.0000     84.6992    0.000000E+00
   59      0.0001     86.5636    3.257624E-05
   60      0.0000     88.4560    0.000000E+00
   61      0.0001     90.3781    3.367124E-05
   62      0.0000     92.3322    0.000000E+00
   63      0.0001     94.3206    3.476624E-05
   64      0.0000     96.3459    0.000000E+00
   65      0.0000     98.4111    0.000000E+00
   66      0.0000    100.5194    0.000000E+00
   67      0.0000    102.6745    0.000000E+00
   68      0.0000    104.8806    0.000000E+00
   69      0.0000    107.1425    0.000000E+00
   70      0.0000    109.4657    0.000000E+00
   71      0.0000    111.8567    0.000000E+00
   72      0.0000    114.3230    0.000000E+00
   73      0.0000    116.8735    0.000000E+00
   74      0.0000    119.5193    0.000000E+00
   75      0.0000    122.2733    0.000000E+00
   76      0.0000    125.1523    0.000000E+00
   77      0.0000    128.1771    0.000000E+00
   78      0.0000    131.3752    0.000000E+00
   79      0.0000    134.7835    0.000000E+00
   80      0.0000    138.4539    0.000000E+00
   81      0.0000    142.4635    0.000000E+00
   82      0.0000    146.9355    0.000000E+00
   83      0.0000    152.0919    0.000000E+00
   84      0.0000    158.4179    0.000000E+00
   85      0.0000    167.5897    0.000000E+00
