 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    7    170.8189      3.2336    9.038129E+00
    8     15.9132      5.8649    9.542404E-01
    9     96.0177      7.8335    6.435114E+00
   10      9.2110      9.5589    6.823033E-01
   11     64.2217     11.1550    5.210279E+00
   12      5.8901     12.6714    5.194145E-01
   13     45.5218     14.1343    4.335454E+00
   14      4.1966     15.5596    4.292862E-01
   15     33.4328     16.9572    3.655829E+00
   16      3.1364     18.3341    3.650873E-01
   17     23.9956     19.6952    2.962450E+00
   18      2.2754     21.0441    2.969688E-01
   19     17.9989     22.3838    2.476064E+00
   20      1.5909     23.7162    2.300796E-01
   21     13.5735     25.0433    2.058788E+00
   22      1.0480     26.3664    1.663509E-01
   23     10.4781     27.6868    1.737128E+00
   24      0.6999     29.0054    1.209716E-01
   25      8.4268     30.3230    1.515948E+00
   26      0.4896     31.6406    9.153109E-02
   27      6.7639     32.9587    1.312234E+00
   28      0.3522     34.2779    7.081342E-02
   29      5.5625     35.5988    1.157640E+00
   30      0.2637     36.9219    5.674026E-02
   31      4.6866     38.2477    1.041477E+00
   32      0.1996     39.5767    4.576414E-02
   33      4.0875     40.9092    9.660152E-01
   34      0.1486     42.2456    3.616757E-02
   35      3.4998     43.5864    8.765021E-01
   36      0.1106     44.9320    2.847930E-02
   37      2.6122     46.2827    6.910653E-01
   38      0.0821     47.6390    2.229899E-02
   39      1.7025     49.0011    4.744228E-01
   40      0.0584     50.3695    1.668588E-02
   41      0.9904     51.7446    2.899613E-01
   42      0.0377     53.1268    1.130347E-02
   43      0.4764     54.5164    1.461983E-01
   44      0.0226     55.9139    7.094958E-03
   45      0.2208     57.3197    7.087480E-02
   46      0.0134     58.7343    4.395812E-03
   47      0.1440     60.1580    4.825446E-02
   48      0.0069     61.5913    2.360871E-03
   49      0.0891     63.0348    3.111460E-02
   50      0.0025     64.4889    8.906617E-04
   51      0.0335     65.9542    1.217120E-02
   52      0.0006     67.4312    2.222245E-04
   53      0.0066     68.9205    2.491031E-03
   54      0.0001     70.4227    3.844836E-05
   55      0.0008     71.9384    3.132307E-04
   56      0.0000     73.4684    0.000000E+00
   57      0.0002     75.0134    8.112958E-05
   58      0.0000     76.5741    0.000000E+00
   59      0.0001     78.1514    4.197574E-05
   60      0.0000     79.7461    0.000000E+00
   61      0.0000     81.3592    0.000000E+00
   62      0.0000     82.9917    0.000000E+00
   63      0.0000     84.6448    0.000000E+00
   64      0.0000     86.3195    0.000000E+00
   65      0.0000     88.0171    0.000000E+00
   66      0.0000     89.7391    0.000000E+00
   67      0.0000     91.4870    0.000000E+00
   68      0.0000     93.2624    0.000000E+00
   69      0.0000     95.0671    0.000000E+00
   70      0.0000     96.9031    0.000000E+00
   71      0.0000     98.7727    0.000000E+00
   72      0.0000    100.6783    0.000000E+00
   73      0.0000    102.6227    0.000000E+00
   74      0.0000    104.6089    0.000000E+00
   75      0.0000    106.6405    0.000000E+00
   76      0.0000    108.7213    0.000000E+00
   77      0.0000    110.8561    0.000000E+00
   78      0.0000    113.0499    0.000000E+00
   79      0.0000    115.3089    0.000000E+00
   80      0.0000    117.6404    0.000000E+00
   81      0.0000    120.0528    0.000000E+00
   82      0.0000    122.5564    0.000000E+00
   83      0.0000    125.1639    0.000000E+00
   84      0.0000    127.8909    0.000000E+00
   85      0.0000    130.7574    0.000000E+00
   86      0.0000    133.7895    0.000000E+00
   87      0.0000    137.0223    0.000000E+00
   88      0.0000    140.5053    0.000000E+00
   89      0.0000    144.3117    0.000000E+00
   90      0.0000    148.5589    0.000000E+00
   91      0.0000    153.4579    0.000000E+00
   92      0.0000    159.4704    0.000000E+00
   93      0.0000    168.1899    0.000000E+00
