 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   29      8.7255     11.7102    1.465201E+00
   30      0.0831     20.6638    1.442732E-02
   31      3.4849     27.0390    6.248642E-01
   32      0.0767     32.4055    1.418938E-02
   33      2.1563     37.2118    4.111864E-01
   34      0.0585     41.6617    1.148840E-02
   35      1.6143     45.8683    3.262101E-01
   36      0.0409     49.9027    8.497691E-03
   37      1.2945     53.8137    2.763237E-01
   38      0.0282     57.6365    6.180087E-03
   39      1.0536     61.3986    2.368959E-01
   40      0.0197     65.1220    4.541570E-03
   41      0.7595     68.8254    1.794158E-01
   42      0.0133     72.5253    3.217550E-03
   43      0.4375     76.2370    1.083308E-01
   44      0.0082     79.9750    2.077106E-03
   45      0.2464     83.7539    6.381707E-02
   46      0.0046     87.5889    1.217574E-03
   47      0.1734     91.4963    4.688430E-02
   48      0.0025     95.4941    6.901865E-04
   49      0.1163     99.6032    3.276949E-02
   50      0.0014    103.8486    4.024428E-04
   51      0.0735    108.2606    2.154663E-02
   52      0.0007    112.8782    2.091906E-04
   53      0.0555    117.7528    1.690174E-02
   54      0.0003    122.9559    9.306845E-05
   55      0.0365    128.5926    1.153110E-02
   56      0.0001    134.8307    3.216127E-05
   57      0.0154    141.9712    5.040496E-03
   58      0.0000    150.6730    0.000000E+00
   59      0.0048    163.2213    1.625709E-03
