 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   38      1.3227     16.5196    3.200257E-01
   39      0.0025     29.2881    6.205831E-04
   40      0.5264     38.4270    1.339781E-01
   41      0.0026     46.1788    6.780852E-04
   42      0.3176     53.1873    8.482664E-02
   43      0.0021     59.7501    5.740786E-04
   44      0.2136     66.0383    5.973434E-02
   45      0.0015     72.1661    4.289093E-04
   46      0.1661     78.2189    4.853840E-02
   47      0.0010     84.2685    2.985083E-04
   48      0.1496     90.3815    4.559699E-02
   49      0.0006     96.6268    1.866463E-04
   50      0.1199    103.0832    3.805164E-02
   51      0.0003    109.8493    9.709376E-05
   52      0.0690    117.0617    2.276519E-02
   53      0.0001    124.9297    3.362146E-05
   54      0.0297    133.8212    1.017222E-02
   55      0.0000    144.5350    0.000000E+00
   56      0.0178    159.8425    6.320207E-03
