 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    4    350.1191      8.5731    4.809989E+01
    5      2.3460     16.1092    3.939186E-01
    6     71.5238     22.0243    1.419318E+01
    7      0.6633     27.4148    1.518753E-01
    8     26.4100     32.5684    6.853353E+00
    9      0.2235     37.6098    6.482118E-02
   10     12.2130     42.6081    3.914961E+00
   11      0.0994     47.6080    3.489796E-02
   12      6.4998     52.6430    2.480423E+00
   13      0.0531     57.7414    2.188487E-02
   14      3.8940     62.9296    1.723772E+00
   15      0.0321     68.2344    1.518982E-02
   16      2.6042     73.6851    1.311819E+00
   17      0.0209     79.3153    1.116606E-02
   18      1.9753     85.1657    1.115631E+00
   19      0.0143     91.2877    8.513074E-03
   20      1.6046     97.7494    1.004237E+00
   21      0.0099    104.6447    6.498146E-03
   22      1.4938    112.1126    1.026103E+00
   23      0.0067    120.3745    4.806826E-03
   24      1.5873    129.8284    1.187246E+00
   25      0.0038    141.3475    2.958282E-03
   26      2.5245    157.9757    2.042382E+00
