 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    2   1292.5372      7.7494    1.722659E+02
    3      5.0735     15.5614    9.466554E-01
    4    160.0343     22.0823    3.839209E+01
    5      1.4431     28.2645    4.231315E-01
    6     48.5448     34.3382    1.682179E+01
    7      0.3476     40.4034    1.389816E-01
    8     19.9056     46.5199    9.020080E+00
    9      0.1094     52.7330    5.540604E-02
   10      9.7622     59.0839    5.464535E+00
   11      0.0464     65.6153    2.844671E-02
   12      5.4909     72.3762    3.659062E+00
   13      0.0235     79.4267    1.691289E-02
   14      3.5154     86.8444    2.717434E+00
   15      0.0131     94.7364    1.082478E-02
   16      2.5947    103.2598    2.282376E+00
   17      0.0075    112.6647    6.997058E-03
   18      2.3665    123.4001    2.333965E+00
   19      0.0039    136.4523    4.054296E-03
   20      3.3801    155.2708    3.694023E+00
