 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   18     20.5059      5.9953    1.734481E+00
   19      1.2772     10.5948    1.138708E-01
   20      8.6088     13.8886    8.068920E-01
   21      0.6505     16.6712    6.394472E-02
   22      5.6886     19.1679    5.852034E-01
   23      0.4302     21.4802    4.622290E-02
   24      4.1559     23.6635    4.655326E-01
   25      0.3268     25.7519    3.810142E-02
   26      3.2179     27.7682    3.898857E-01
   27      0.2542     29.7284    3.196150E-02
   28      2.5269     31.6441    3.292697E-01
   29      0.1970     33.5244    2.657095E-02
   30      1.9582     35.3762    2.730711E-01
   31      0.1535     37.2050    2.210741E-02
   32      1.4327     39.0154    2.128911E-01
   33      0.1214     40.8112    1.859441E-02
   34      1.0246     42.5957    1.616190E-01
   35      0.0969     44.3716    1.572791E-02
   36      0.8199     46.1414    1.368273E-01
   37      0.0777     47.9072    1.332205E-02
   38      0.7148     49.6710    1.258242E-01
   39      0.0616     51.4344    1.112492E-02
   40      0.5913     53.1993    1.094919E-01
   41      0.0469     54.9670    8.898972E-03
   42      0.4564     56.7390    8.868568E-02
   43      0.0334     58.5167    6.642853E-03
   44      0.3500     60.3014    7.121098E-02
   45      0.0212     62.0945    4.410280E-03
   46      0.2482     63.8973    5.276837E-02
   47      0.0111     65.7109    2.410657E-03
   48      0.1332     67.5368    2.953690E-02
   49      0.0046     69.3763    1.041075E-03
   50      0.0473     71.2306    1.092123E-02
   51      0.0017     73.1013    4.002903E-04
   52      0.0132     74.9897    3.168489E-03
   53      0.0006     76.8975    1.467655E-04
   54      0.0054     78.8261    1.345579E-03
   55      0.0002     80.7774    5.075068E-05
   56      0.0023     82.7531    5.941488E-04
   57      0.0000     84.7553    0.000000E+00
   58      0.0006     86.7861    1.604819E-04
   59      0.0000     88.8477    0.000000E+00
   60      0.0001     90.9428    2.766141E-05
   61      0.0000     93.0741    0.000000E+00
   62      0.0000     95.2447    0.000000E+00
   63      0.0000     97.4581    0.000000E+00
   64      0.0000     99.7182    0.000000E+00
   65      0.0000    102.0293    0.000000E+00
   66      0.0000    104.3966    0.000000E+00
   67      0.0000    106.8257    0.000000E+00
   68      0.0000    109.3235    0.000000E+00
   69      0.0000    111.8976    0.000000E+00
   70      0.0000    114.5575    0.000000E+00
   71      0.0000    117.3144    0.000000E+00
   72      0.0000    120.1821    0.000000E+00
   73      0.0000    123.1776    0.000000E+00
   74      0.0000    126.3226    0.000000E+00
   75      0.0000    129.6455    0.000000E+00
   76      0.0000    133.1844    0.000000E+00
   77      0.0000    136.9932    0.000000E+00
   78      0.0000    141.1513    0.000000E+00
   79      0.0000    145.7864    0.000000E+00
   80      0.0000    151.1278    0.000000E+00
   81      0.0000    157.6773    0.000000E+00
   82      0.0000    167.1691    0.000000E+00
