 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    4    398.1997      7.4488    4.742866E+01
    5      3.5347     13.9815    5.145679E-01
    6     81.0182     19.1000    1.393874E+01
    7      1.0028     23.7535    1.990687E-01
    8     29.7636     28.1898    6.696252E+00
    9      0.3449     32.5150    8.672498E-02
   10     13.6721     36.7861    3.799723E+00
   11      0.1543     41.0389    4.696682E-02
   12      7.1908     45.2984    2.379111E+00
   13      0.0831     49.5843    2.969356E-02
   14      4.2451     53.9136    1.629234E+00
   15      0.0509     58.3020    2.088223E-02
   16      2.7825     62.7648    1.215197E+00
   17      0.0340     67.3186    1.574869E-02
   18      2.0466     71.9810    1.002149E+00
   19      0.0241     76.7723    1.243882E-02
   20      1.5862     81.7164    8.606751E-01
   21      0.0177     86.8422    1.007254E-02
   22      1.3749     92.1856    8.188061E-01
   23      0.0132     97.7932    8.210493E-03
   24      1.2473    103.7270    8.088434E-01
   25      0.0098    110.0739    6.614449E-03
   26      1.1973    116.9624    8.398008E-01
   27      0.0069    124.5981    5.022376E-03
   28      1.3530    133.3510    1.020634E+00
   29      0.0040    144.0326    3.123269E-03
   30      2.2400    159.4676    1.808320E+00
