 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    8    158.9742      3.7402    8.529679E+00
    9     16.2785      6.7480    9.761692E-01
   10     49.5280      8.9803    3.282670E+00
   11      9.1308     10.9243    6.628172E-01
   12     23.2785     12.7137    1.836759E+00
   13      6.4051     14.4071    5.458167E-01
   14     12.4792     16.0357    1.142199E+00
   15      4.0780     17.6183    3.989937E-01
   16      8.0214     19.1671    8.354515E-01
   17      2.8889     20.6904    3.191227E-01
   18      5.4018     22.1943    6.308082E-01
   19      2.2577     23.6832    2.778996E-01
   20      3.9135     25.1606    5.064147E-01
   21      1.8214     26.6293    2.471900E-01
   22      3.1601     28.0913    4.488182E-01
   23      1.4772     29.5486    2.191262E-01
   24      2.7767     31.0025    4.294199E-01
   25      1.1857     32.4544    1.908544E-01
   26      2.2559     33.9054    3.773574E-01
   27      0.9335     35.3565    1.620444E-01
   28      1.7358     36.8086    3.122710E-01
   29      0.7163     38.2624    1.333841E-01
   30      1.6382     39.7187    3.153943E-01
   31      0.5301     41.1781    1.054036E-01
   32      1.4667     42.6413    3.008928E-01
   33      0.3701     44.1089    7.826201E-02
   34      0.9959     45.5814    2.168812E-01
   35      0.2358     47.0595    5.283957E-02
   36      0.5602     48.5437    1.290693E-01
   37      0.1367     50.0346    3.235839E-02
   38      0.3250     51.5326    7.898256E-02
   39      0.0805     53.0383    2.007151E-02
   40      0.2525     54.5524    6.455108E-02
   41      0.0543     56.0752    1.422444E-02
   42      0.1974     57.6076    5.295698E-02
   43      0.0377     59.1499    1.035184E-02
   44      0.1409     60.7028    3.957839E-02
   45      0.0230     62.2669    6.605814E-03
   46      0.1247     63.8430    3.660214E-02
   47      0.0112     65.4316    3.358140E-03
   48      0.0939     67.0335    2.874713E-02
   49      0.0043     68.6494    1.343571E-03
   50      0.0427     70.2802    1.361151E-02
   51      0.0016     71.9266    5.201329E-04
   52      0.0135     73.5895    4.473837E-03
   53      0.0006     75.2700    2.026246E-04
   54      0.0048     76.9689    1.651296E-03
   55      0.0002     78.6874    7.006645E-05
   56      0.0015     80.4266    5.349668E-04
   57      0.0000     82.1877    0.000000E+00
   58      0.0002     83.9722    7.385382E-05
   59      0.0000     85.7815    0.000000E+00
   60      0.0001     87.6171    3.818937E-05
   61      0.0000     89.4808    0.000000E+00
   62      0.0000     91.3745    0.000000E+00
   63      0.0000     93.3003    0.000000E+00
   64      0.0000     95.2605    0.000000E+00
   65      0.0000     97.2577    0.000000E+00
   66      0.0000     99.2948    0.000000E+00
   67      0.0000    101.3749    0.000000E+00
   68      0.0000    103.5018    0.000000E+00
   69      0.0000    105.6795    0.000000E+00
   70      0.0000    107.9128    0.000000E+00
   71      0.0000    110.2072    0.000000E+00
   72      0.0000    112.5690    0.000000E+00
   73      0.0000    115.0057    0.000000E+00
   74      0.0000    117.5262    0.000000E+00
   75      0.0000    120.1412    0.000000E+00
   76      0.0000    122.8639    0.000000E+00
   77      0.0000    125.7105    0.000000E+00
   78      0.0000    128.7019    0.000000E+00
   79      0.0000    131.8651    0.000000E+00
   80      0.0000    135.2368    0.000000E+00
   81      0.0000    138.8683    0.000000E+00
   82      0.0000    142.8360    0.000000E+00
   83      0.0000    147.2621    0.000000E+00
   84      0.0000    152.3661    0.000000E+00
   85      0.0000    158.6288    0.000000E+00
   86      0.0000    167.7096    0.000000E+00
