 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    1   1484.5622      1.3643    3.868676E+01
    2     28.3768      3.0512    1.232469E+00
    3    269.7979      4.5263    1.640511E+01
    4     17.6878      5.9498    1.382799E+00
    5    120.2085      7.3524    1.148605E+01
    6     11.3390      8.7448    1.280445E+00
    7     69.8221     10.1317    9.097600E+00
    8      8.7530     11.5158    1.292553E+00
    9     45.8126     12.8987    7.561034E+00
   10      6.3590     14.2815    1.159981E+00
   11     30.2950     15.6648    6.052593E+00
   12      4.7998     17.0492    1.042331E+00
   13     20.8695     18.4352    4.894614E+00
   14      3.4769     19.8233    8.758563E-01
   15     15.0206     21.2137    4.044750E+00
   16      2.4515     22.6069    7.027300E-01
   17     10.5458     24.0030    3.206197E+00
   18      1.9834     25.4024    6.374626E-01
   19      7.5595     26.8054    2.560946E+00
   20      1.6710     28.2123    5.951178E-01
   21      5.7932     29.6233    2.163862E+00
   22      1.3637     31.0387    5.330575E-01
   23      4.4791     32.4589    1.828653E+00
   24      1.0982     33.8841    4.674339E-01
   25      3.2655     35.3145    1.446647E+00
   26      0.9256     36.7506    4.261298E-01
   27      2.6936     38.1926    1.286881E+00
   28      0.8295     39.6408    4.107087E-01
   29      2.3502     41.0955    1.204480E+00
   30      0.6419     42.5571    3.401260E-01
   31      1.7415     44.0260    9.530303E-01
   32      0.3645     45.5024    2.058039E-01
   33      1.1490     46.9869    6.687095E-01
   34      0.1872     48.4796    1.122012E-01
   35      0.8882     49.9812    5.477871E-01
   36      0.1122     51.4919    7.114729E-02
   37      0.8548     53.0122    5.568887E-01
   38      0.0649     54.5427    4.340883E-02
   39      0.7106     56.0837    4.876351E-01
   40      0.0382     57.6358    2.687763E-02
   41      0.4584     59.1995    3.304954E-01
   42      0.0263     60.7754    1.941857E-02
   43      0.2938     62.3642    2.220310E-01
   44      0.0187     63.9663    1.445687E-02
   45      0.1898     65.5825    1.500307E-01
   46      0.0123     67.2135    9.936438E-03
   47      0.1029     68.8601    8.491446E-02
   48      0.0077     70.5230    6.487915E-03
   49      0.0640     72.2032    5.503739E-02
   50      0.0042     73.9015    3.684795E-03
   51      0.0464     75.6189    4.151431E-02
   52      0.0016     77.3566    1.459325E-03
   53      0.0225     79.1155    2.091264E-02
   54      0.0004     80.8971    3.787295E-04
   55      0.0055     82.7026    5.303082E-03
   56      0.0001     84.5334    9.815696E-05
   57      0.0006     86.3912    5.993655E-04
   58      0.0000     88.2778    0.000000E+00
   59      0.0001     90.1949    1.033688E-04
   60      0.0000     92.1448    0.000000E+00
   61      0.0000     94.1298    0.000000E+00
   62      0.0000     96.1524    0.000000E+00
   63      0.0000     98.2156    0.000000E+00
   64      0.0000    100.3225    0.000000E+00
   65      0.0000    102.4770    0.000000E+00
   66      0.0000    104.6831    0.000000E+00
   67      0.0000    106.9457    0.000000E+00
   68      0.0000    109.2703    0.000000E+00
   69      0.0000    111.6633    0.000000E+00
   70      0.0000    114.1324    0.000000E+00
   71      0.0000    116.6864    0.000000E+00
   72      0.0000    119.3363    0.000000E+00
   73      0.0000    122.0953    0.000000E+00
   74      0.0000    124.9801    0.000000E+00
   75      0.0000    128.0116    0.000000E+00
   76      0.0000    131.2173    0.000000E+00
   77      0.0000    134.6344    0.000000E+00
   78      0.0000    138.3148    0.000000E+00
   79      0.0000    142.3360    0.000000E+00
   80      0.0000    146.8217    0.000000E+00
   81      0.0000    151.9946    0.000000E+00
   82      0.0000    158.3418    0.000000E+00
   83      0.0000    167.5454    0.000000E+00
