 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    6    297.5385      3.5625    1.576135E+01
    7     28.0315      6.5088    1.713343E+00
    8     86.8273      8.7368    6.014673E+00
    9     11.7012     10.7059    9.059219E-01
   10     36.7719     12.5396    3.146604E+00
   11      7.0205     14.2911    6.579648E-01
   12     17.8872     15.9885    1.822171E+00
   13      4.6261     17.6483    5.089622E-01
   14      9.8100     19.2813    1.159241E+00
   15      3.2511     20.8947    4.106755E-01
   16      6.4902     22.4937    8.727278E-01
   17      2.2936     24.0822    3.271090E-01
   18      4.6981     25.6632    7.083220E-01
   19      1.6558     27.2389    2.631354E-01
   20      3.7567     28.8114    6.276205E-01
   21      1.2676     30.3822    2.221046E-01
   22      2.9476     31.9526    5.404902E-01
   23      1.0324     33.5237    1.977209E-01
   24      2.3526     35.0966    4.697329E-01
   25      0.8588     36.6723    1.784715E-01
   26      1.9296     38.2514    4.167254E-01
   27      0.7194     39.8349    1.612278E-01
   28      1.4331     41.4235    3.328573E-01
   29      0.6007     43.0177    1.444164E-01
   30      1.0792     44.6184    2.682493E-01
   31      0.4554     46.2262    1.169070E-01
   32      0.8977     47.8417    2.377669E-01
   33      0.2811     49.4656    7.674364E-02
   34      0.6580     51.0985    1.850043E-01
   35      0.1452     52.7411    4.200797E-02
   36      0.4332     54.3941    1.288600E-01
   37      0.0764     56.0582    2.334863E-02
   38      0.3327     57.7340    1.043879E-01
   39      0.0485     59.4224    1.561261E-02
   40      0.2925     61.1240    9.654230E-02
   41      0.0355     62.8398    1.200641E-02
   42      0.2485     64.5704    8.607006E-02
   43      0.0260     66.3169    9.217208E-03
   44      0.1774     68.0802    6.433546E-02
   45      0.0182     69.8613    6.748691E-03
   46      0.1263     71.6611    4.786225E-02
   47      0.0116     73.4810    4.490434E-03
   48      0.1092     75.3221    4.316196E-02
   49      0.0059     77.1856    2.380093E-03
   50      0.0742     79.0732    3.053740E-02
   51      0.0023     80.9861    9.653212E-04
   52      0.0304     82.9263    1.300678E-02
   53      0.0009     84.8954    3.924037E-04
   54      0.0097     86.8954    4.308291E-03
   55      0.0003     88.9286    1.356910E-04
   56      0.0039     90.9975    1.795766E-03
   57      0.0001     93.1046    4.686025E-05
   58      0.0011     95.2530    5.244273E-04
   59      0.0000     97.4461    0.000000E+00
   60      0.0001     99.6878    4.930513E-05
   61      0.0000    101.9822    0.000000E+00
   62      0.0001    104.3345    5.093506E-05
   63      0.0000    106.7503    0.000000E+00
   64      0.0001    109.2363    5.256498E-05
   65      0.0000    111.8004    0.000000E+00
   66      0.0000    114.4518    0.000000E+00
   67      0.0000    117.2018    0.000000E+00
   68      0.0000    120.0641    0.000000E+00
   69      0.0000    123.0558    0.000000E+00
   70      0.0000    126.1987    0.000000E+00
   71      0.0000    129.5213    0.000000E+00
   72      0.0000    133.0618    0.000000E+00
   73      0.0000    136.8741    0.000000E+00
   74      0.0000    141.0381    0.000000E+00
   75      0.0000    145.6819    0.000000E+00
   76      0.0000    151.0356    0.000000E+00
   77      0.0000    157.6031    0.000000E+00
   78      0.0000    167.1245    0.000000E+00
